图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,丝瓜-预测置信度,人参果-预测置信度,佛手瓜-预测置信度,冬瓜-预测置信度,南瓜-预测置信度,哈密瓜-预测置信度,木瓜-预测置信度,甜瓜-伊丽莎白-预测置信度,甜瓜-白-预测置信度,甜瓜-绿-预测置信度,甜瓜-金-预测置信度,白兰瓜-预测置信度,羊角蜜-预测置信度,苦瓜-预测置信度,西瓜-预测置信度,西葫芦-预测置信度,黄瓜-预测置信度
melon17_split/val/佛手瓜/101.jpg,2,佛手瓜,2.0,佛手瓜,9.0,甜瓜-绿,13.0,苦瓜,1.0,1.3215262e-05,0.00020563335,0.9937808,1.4717468e-06,7.177832e-07,7.4969334e-06,8.24877e-05,1.0821167e-07,4.5570243e-05,0.0045583504,2.162254e-07,4.885483e-05,1.1303376e-05,0.0008758186,6.6768125e-06,8.4787935e-05,0.0002764641
melon17_split/val/佛手瓜/106.jpg,2,佛手瓜,1.0,人参果,2.0,佛手瓜,13.0,苦瓜,1.0,0.0021811225,0.7038397,0.07409896,0.042712636,0.007449763,0.00080773607,0.01587461,3.368224e-05,0.0010701908,0.040104255,0.0019956515,0.0038235798,0.008970088,0.04728894,0.012227232,0.035463654,0.0020581316
melon17_split/val/佛手瓜/110.png,2,佛手瓜,2.0,佛手瓜,13.0,苦瓜,0.0,丝瓜,1.0,0.0004886148,0.0001714953,0.9977138,5.1511897e-06,1.9879493e-05,8.9882695e-07,0.00024812864,3.947432e-07,6.10484e-06,5.1773146e-05,1.2951576e-06,8.348975e-06,0.00017404817,0.0009983443,2.4962475e-05,2.7567428e-05,5.9222046e-05
melon17_split/val/佛手瓜/114.jpg,2,佛手瓜,2.0,佛手瓜,13.0,苦瓜,0.0,丝瓜,1.0,0.00014504699,4.196509e-06,0.9992454,7.0528404e-06,2.2222735e-06,6.474402e-06,1.5970323e-05,9.031277e-07,3.1963027e-05,8.369846e-05,3.6492654e-07,6.503832e-05,7.020512e-05,0.00016239968,2.2840723e-05,7.616531e-05,5.999953e-05
melon17_split/val/佛手瓜/125.jpg,2,佛手瓜,2.0,佛手瓜,13.0,苦瓜,3.0,冬瓜,1.0,0.00023271593,0.00014122408,0.98280334,0.0068954416,4.0053652e-05,4.920424e-05,1.21094035e-05,3.3714146e-05,0.00018961418,3.3987613e-05,2.6902203e-06,7.4597756e-06,0.0004123193,0.009049187,3.061586e-05,7.278524e-06,5.8903977e-05
melon17_split/val/佛手瓜/14.jpg,2,佛手瓜,2.0,佛手瓜,12.0,羊角蜜,3.0,冬瓜,1.0,5.653459e-05,9.576204e-05,0.98174447,0.003100658,0.000720615,0.0010170593,6.286017e-05,9.307422e-07,0.00011374214,0.00024903397,4.4800636e-06,0.0017588042,0.010575342,8.188712e-05,4.178127e-05,3.8438913e-05,0.00033765283
melon17_split/val/佛手瓜/142.jpg,2,佛手瓜,2.0,佛手瓜,4.0,南瓜,11.0,白兰瓜,1.0,0.024166483,0.05452003,0.56923574,0.052521206,0.16185752,0.032132693,0.003936599,0.0011087211,0.0069190385,0.008654366,0.00032418207,0.064640924,0.012460011,0.003275844,0.0014844388,0.0023912592,0.00037091883
melon17_split/val/佛手瓜/15.jpg,2,佛手瓜,2.0,佛手瓜,13.0,苦瓜,0.0,丝瓜,1.0,0.00013772644,1.0040895e-06,0.9994342,5.991062e-07,1.3940867e-06,2.0268227e-07,7.483374e-05,9.6999784e-08,5.557998e-06,2.50835e-05,4.600712e-08,1.2781912e-07,1.2017051e-05,0.00029642854,9.2708245e-07,2.7537737e-06,6.945987e-06
melon17_split/val/佛手瓜/154.jpg,2,佛手瓜,2.0,佛手瓜,9.0,甜瓜-绿,1.0,人参果,1.0,2.442988e-05,0.022110205,0.76230216,0.0007058767,0.00060948,9.529098e-06,0.0047758636,2.6240547e-05,0.0134447655,0.1784089,0.0048487573,0.00010737068,0.003999962,6.859303e-05,6.8016605e-05,0.008398348,9.1465256e-05
melon17_split/val/佛手瓜/171.jpg,2,佛手瓜,2.0,佛手瓜,16.0,黄瓜,12.0,羊角蜜,1.0,0.028975265,0.00084839074,0.617639,0.0015653389,0.00094732636,0.0044898703,0.0021404738,0.00010039429,0.00015927575,0.0031950702,0.001123762,0.00077048386,0.045409545,0.028511025,0.0017637535,0.035390005,0.22697102
melon17_split/val/佛手瓜/173.jpeg,2,佛手瓜,2.0,佛手瓜,13.0,苦瓜,0.0,丝瓜,1.0,0.0028520783,0.00024905655,0.9865435,0.00046351805,0.00044786232,0.00012162879,0.00011497685,3.7829705e-05,0.0004757021,0.00016894685,6.722433e-05,0.00022703863,0.002135056,0.005243079,0.00029119579,2.7061078e-05,0.0005341711
melon17_split/val/佛手瓜/177.jpg,2,佛手瓜,2.0,佛手瓜,13.0,苦瓜,0.0,丝瓜,1.0,0.0022403318,2.9314739e-05,0.98454595,1.7869277e-05,2.5814985e-05,2.6733383e-05,1.8592984e-05,2.9255239e-06,8.24722e-06,8.806243e-05,3.538483e-06,1.169385e-05,8.8183784e-05,0.011541361,0.00016170861,0.0011007736,8.900689e-05
melon17_split/val/佛手瓜/178.jpg,2,佛手瓜,2.0,佛手瓜,9.0,甜瓜-绿,13.0,苦瓜,1.0,2.8357705e-05,4.203117e-05,0.99566334,1.0129734e-05,4.5064102e-05,4.95908e-07,4.1551833e-05,1.6096274e-07,0.00014588103,0.0019848424,3.7009622e-07,4.2835443e-05,4.0322917e-05,0.0012723929,0.00014675637,2.255823e-05,0.0005128117
melon17_split/val/佛手瓜/184.jpg,2,佛手瓜,2.0,佛手瓜,16.0,黄瓜,0.0,丝瓜,1.0,0.0027029198,1.2315941e-06,0.98779684,5.943608e-06,9.7492455e-05,1.6865013e-05,1.0093482e-05,1.3762191e-06,2.1070903e-06,9.497284e-05,1.389166e-05,1.0551425e-06,0.00038370004,0.0025411749,5.9190505e-05,0.0020600758,0.004211066
melon17_split/val/佛手瓜/185.jpg,2,佛手瓜,2.0,佛手瓜,3.0,冬瓜,12.0,羊角蜜,1.0,3.0938852e-05,1.4119374e-05,0.9964999,0.0026796744,2.0545745e-05,1.0454363e-05,3.979952e-06,6.2872764e-06,5.2719886e-05,0.00011503799,7.968349e-07,3.0211652e-06,0.00028984938,0.00025572142,6.384289e-06,3.6609097e-06,6.913762e-06
melon17_split/val/佛手瓜/193.jpg,2,佛手瓜,2.0,佛手瓜,13.0,苦瓜,15.0,西葫芦,1.0,0.0032433178,3.1941494e-05,0.94061416,2.9234725e-05,0.00022695026,1.2799848e-05,0.0020347815,1.5258182e-06,5.47642e-06,0.00022848173,4.7811664e-06,1.3410468e-05,0.00010486745,0.04671584,0.0004055232,0.0036266274,0.002700235
melon17_split/val/佛手瓜/194.jpg,2,佛手瓜,2.0,佛手瓜,0.0,丝瓜,13.0,苦瓜,1.0,0.00079304783,5.867356e-06,0.9980525,1.2242646e-05,1.2620312e-05,1.5087993e-07,1.13187525e-05,3.0831956e-08,1.1876049e-06,4.8880643e-06,1.2222335e-07,2.9542716e-07,0.00040478754,0.00058280205,2.5085279e-05,1.3476508e-05,7.962314e-05
melon17_split/val/佛手瓜/198.png,2,佛手瓜,14.0,西瓜,13.0,苦瓜,2.0,佛手瓜,1.0,0.012915395,0.037590872,0.10276543,0.04913052,0.0006026123,0.024565287,0.010434825,0.0010509304,0.018087681,0.0039327983,0.000581162,0.017478438,0.08154537,0.10602291,0.52419764,0.0051495074,0.0039485735
melon17_split/val/佛手瓜/21.jpg,2,佛手瓜,13.0,苦瓜,2.0,佛手瓜,16.0,黄瓜,1.0,0.00842445,0.020682229,0.3582356,0.019110676,0.00039627837,0.0011847477,0.0045724795,0.00074885995,0.020102322,0.0062339394,0.00066191365,0.012175779,0.0024858918,0.4234444,0.01841289,0.0031069932,0.100020565
melon17_split/val/佛手瓜/22.png,2,佛手瓜,2.0,佛手瓜,11.0,白兰瓜,5.0,哈密瓜,1.0,0.00032003937,0.00020172352,0.9818487,0.00091976626,0.0003452444,0.002976217,0.0010391034,0.00011843027,0.0011776774,0.0021501493,0.00013372484,0.0048420993,0.001275835,0.0002163808,0.000179451,0.001202083,0.0010532688
melon17_split/val/佛手瓜/28.jpeg,2,佛手瓜,2.0,佛手瓜,13.0,苦瓜,15.0,西葫芦,1.0,0.00041626682,1.0140111e-05,0.9869861,1.7886323e-05,1.9816789e-05,2.025518e-05,4.484618e-06,1.7553446e-06,6.3838497e-06,8.3349725e-05,2.334239e-06,8.012383e-06,4.134619e-05,0.011632605,3.5323537e-05,0.0005349678,0.00017892984
melon17_split/val/佛手瓜/29.jpg,2,佛手瓜,2.0,佛手瓜,6.0,木瓜,12.0,羊角蜜,1.0,9.999632e-07,7.154409e-08,0.9997192,5.5967223e-07,1.4622316e-07,9.220846e-07,0.000121583624,1.2358381e-08,2.2163138e-06,4.3354292e-05,5.2750792e-08,1.36111175e-05,5.1733783e-05,1.3492064e-05,1.8377848e-06,9.41027e-06,2.0873873e-05
melon17_split/val/佛手瓜/30.jpg,2,佛手瓜,2.0,佛手瓜,15.0,西葫芦,12.0,羊角蜜,1.0,0.00868318,0.00029554375,0.9602482,0.00017289988,3.67149e-05,4.2682227e-06,0.00026881814,1.4498745e-06,1.03619e-05,0.00062978006,3.6423833e-05,1.3805902e-05,0.009870752,0.00044275477,0.00056300097,0.017110098,0.0016119507
melon17_split/val/佛手瓜/6.jpg,2,佛手瓜,2.0,佛手瓜,16.0,黄瓜,15.0,西葫芦,1.0,0.05002953,0.032536626,0.5168801,0.0010346201,0.00017936349,0.0011591191,0.0026200528,4.2864063e-05,0.0008000462,0.0031021605,0.0056340597,0.0007962005,0.011841504,0.03737033,0.00051845686,0.11496924,0.22048569
melon17_split/val/佛手瓜/60.jpg,2,佛手瓜,2.0,佛手瓜,15.0,西葫芦,12.0,羊角蜜,1.0,0.0002968478,8.647027e-06,0.99816835,1.2838822e-05,4.0109517e-05,3.5753226e-05,1.3771707e-05,5.2609755e-07,1.0384401e-05,0.0002157629,2.7284016e-06,5.1830433e-05,0.00031925243,0.00018430945,5.4451925e-06,0.0005596948,7.376199e-05
melon17_split/val/佛手瓜/71.jpg,2,佛手瓜,2.0,佛手瓜,8.0,甜瓜-白,6.0,木瓜,1.0,0.015968323,0.0025646503,0.90536326,0.009264064,0.00042988284,0.0005902693,0.018190911,4.5507022e-05,0.022126509,0.0071682506,0.000119840406,0.003817786,0.0114416005,0.00033720094,0.00019085463,0.0021150275,0.00026605156
melon17_split/val/佛手瓜/73.jpeg,2,佛手瓜,8.0,甜瓜-白,5.0,哈密瓜,15.0,西葫芦,0.0,0.018002257,0.050907083,0.050031405,0.018387323,0.017491385,0.1239203,0.0023160477,0.002897546,0.45999622,0.057511955,0.004477858,0.015221058,0.05097906,0.0057709576,0.00037274408,0.11334022,0.008376635
melon17_split/val/佛手瓜/85.jpeg,2,佛手瓜,2.0,佛手瓜,9.0,甜瓜-绿,1.0,人参果,1.0,0.0006203962,0.0019353108,0.987248,0.00065177947,0.0003761205,4.184363e-05,0.0004919134,1.985584e-05,0.0018075034,0.0024289875,3.381208e-05,0.00094450696,0.00042392057,0.00096445053,0.0011017565,0.0007385058,0.00017133635
melon17_split/val/佛手瓜/96.jpg,2,佛手瓜,0.0,丝瓜,12.0,羊角蜜,11.0,白兰瓜,0.0,0.5888651,0.006060895,0.058132313,0.012961626,0.00016248839,0.020381631,0.0044711763,0.0006955321,0.0053905146,0.01288414,0.00314078,0.085916236,0.12215235,0.0036625653,0.0029200295,0.06402446,0.008178128
melon17_split/val/佛手瓜/97.jpg,2,佛手瓜,2.0,佛手瓜,11.0,白兰瓜,1.0,人参果,1.0,1.3531983e-05,0.00019829771,0.99871576,7.818842e-05,2.792154e-05,4.523354e-06,2.026812e-06,1.3840104e-05,7.089292e-05,0.00012825475,7.0516103e-06,0.0005198064,6.371271e-05,9.7190765e-05,3.3185235e-05,6.233704e-06,1.9608908e-05
melon17_split/val/佛手瓜/98.jpg,2,佛手瓜,2.0,佛手瓜,9.0,甜瓜-绿,4.0,南瓜,1.0,0.0035858792,0.004551879,0.61041427,0.09959707,0.10386425,0.00037456464,0.014019592,7.316333e-05,0.008203175,0.11549499,0.00043586033,0.00028458415,0.0022453368,0.010867207,0.002313417,0.00070831366,0.022966491
melon17_split/val/冬瓜/1.png,3,冬瓜,8.0,甜瓜-白,1.0,人参果,3.0,冬瓜,1.0,0.0038696297,0.3798226,0.0004391988,0.11339424,1.4470074e-05,0.00033775257,0.0035813984,0.0045726346,0.4164976,0.014607765,0.0007898347,0.02373814,0.003281119,0.00382079,0.0062958263,0.0016524539,0.023284495
melon17_split/val/冬瓜/127.jpg,3,冬瓜,3.0,冬瓜,5.0,哈密瓜,0.0,丝瓜,1.0,0.004810064,0.0016152413,1.8542856e-05,0.96906674,0.00019083027,0.0163634,0.0001222219,6.628216e-05,0.00077662896,0.00027898964,1.5328533e-05,0.0018352563,0.001230189,0.00015669705,8.497647e-06,0.00065837975,0.0027867218
melon17_split/val/冬瓜/129.jpeg,3,冬瓜,15.0,西葫芦,16.0,黄瓜,3.0,冬瓜,1.0,0.0022642398,3.0897763e-06,7.4311547e-06,0.065214336,5.0839466e-05,1.6302898e-05,1.2458379e-05,2.721972e-07,1.7675536e-06,2.4192277e-05,1.2688062e-06,8.4714463e-07,1.2500128e-05,7.424202e-05,0.00094266067,0.5166215,0.4147522
melon17_split/val/冬瓜/140.jpeg,3,冬瓜,3.0,冬瓜,13.0,苦瓜,0.0,丝瓜,1.0,0.03827928,0.0001317183,0.0020082586,0.8770668,0.0005289838,0.0018865861,0.00010237679,0.0012559944,0.003907597,4.1962732e-05,2.58362e-05,0.0048985444,0.02233601,0.045425836,0.00079787755,0.00040991433,0.00089641
melon17_split/val/冬瓜/147.jpg,3,冬瓜,3.0,冬瓜,15.0,西葫芦,12.0,羊角蜜,1.0,0.061350983,0.0013127585,0.011750021,0.26062432,0.0055954335,0.16587248,0.004226747,0.0003238805,0.00034420297,0.010281241,0.00031636967,0.0007164022,0.17029718,0.0045813615,0.0023926087,0.19890583,0.101108156
melon17_split/val/冬瓜/154.jpg,3,冬瓜,3.0,冬瓜,16.0,黄瓜,13.0,苦瓜,1.0,0.12256732,0.0061955485,0.01911116,0.3446008,7.5897275e-05,0.0014426458,0.0015044281,0.0002642055,0.009645393,0.00051696354,2.5827081e-05,0.0040313792,0.00019057668,0.13276626,0.017558401,0.03131972,0.30818343
melon17_split/val/冬瓜/156.jpg,3,冬瓜,3.0,冬瓜,8.0,甜瓜-白,14.0,西瓜,1.0,0.009964338,0.02773898,0.00081423286,0.23496807,0.056944646,0.05802984,0.11312916,0.013002393,0.21019977,0.0129324095,0.008207654,0.10233507,0.003494446,0.006280277,0.12142477,0.0021046626,0.018429317
melon17_split/val/冬瓜/161.jpg,3,冬瓜,3.0,冬瓜,16.0,黄瓜,14.0,西瓜,1.0,0.036195066,0.0073642563,0.0016650253,0.6160838,0.004465184,0.008068235,0.0065137967,0.0027456847,0.03072175,0.0019226846,0.0007970256,0.0034111291,0.0014891387,0.017939918,0.0848813,0.008910997,0.16682495
melon17_split/val/冬瓜/17.jpg,3,冬瓜,0.0,丝瓜,3.0,冬瓜,1.0,人参果,1.0,0.5277193,0.07007845,0.008300198,0.22165711,0.0088933725,0.008990082,0.0039991904,3.9971295e-05,0.0033458048,0.00030446413,0.00014608,0.009544746,0.017104566,0.013621073,0.005033417,0.054374237,0.046847925
melon17_split/val/冬瓜/179.jpg,3,冬瓜,3.0,冬瓜,13.0,苦瓜,0.0,丝瓜,1.0,0.021929419,4.551951e-05,0.0019394911,0.904663,0.00033025822,0.00071136217,5.3800664e-05,0.0005045289,0.0009120453,1.8365008e-05,3.0022758e-05,0.0028553992,0.0138564715,0.050445057,0.0012747096,0.0002588485,0.00017166993
melon17_split/val/冬瓜/180.jpg,3,冬瓜,3.0,冬瓜,13.0,苦瓜,11.0,白兰瓜,1.0,0.024123693,0.00052902545,0.029713206,0.43729204,3.8846956e-05,0.0010416115,0.009808913,0.005585569,0.01539512,0.00022572569,0.0005576007,0.04272801,0.012302264,0.37585703,0.0042870604,0.019226914,0.021287395
melon17_split/val/冬瓜/185.jpg,3,冬瓜,3.0,冬瓜,2.0,佛手瓜,0.0,丝瓜,1.0,0.0032321534,2.8940429e-05,0.0054991036,0.9879893,3.1137417e-05,6.333945e-05,5.7263976e-05,1.07093584e-07,1.9214294e-05,1.6019458e-05,1.9481895e-07,2.0184118e-06,0.0006889082,0.000119688375,1.6941192e-06,3.0910396e-05,0.002220031
melon17_split/val/冬瓜/186.jpg,3,冬瓜,3.0,冬瓜,13.0,苦瓜,0.0,丝瓜,1.0,0.06870709,0.019243767,0.01211704,0.3631294,0.00555456,0.05755601,0.0056865136,0.010505754,0.056139342,0.008144176,0.03442798,0.057952035,0.005666054,0.2087841,0.016919268,0.016861755,0.052605182
melon17_split/val/冬瓜/192.jpg,3,冬瓜,11.0,白兰瓜,8.0,甜瓜-白,9.0,甜瓜-绿,0.0,0.010752823,0.0003885875,0.012761049,0.14393342,0.00011893647,0.0107867075,0.026763411,0.0075466367,0.22406214,0.21869805,6.455662e-05,0.2505027,0.032037407,0.03741244,0.0009378226,0.0075709224,0.01566237
melon17_split/val/冬瓜/194.jpg,3,冬瓜,3.0,冬瓜,4.0,南瓜,12.0,羊角蜜,1.0,0.0044480553,0.000114375965,0.0032203374,0.9786558,0.00741971,0.00063630653,5.1272098e-05,2.0845653e-06,2.8907249e-05,6.059915e-05,2.2039753e-06,5.4234955e-05,0.0044483775,0.00015564672,2.8405178e-05,3.9007464e-05,0.000634678
melon17_split/val/冬瓜/200.jpeg,3,冬瓜,0.0,丝瓜,12.0,羊角蜜,3.0,冬瓜,1.0,0.71354765,0.004989195,0.014611088,0.065205894,0.00011217128,0.0025499917,0.012200498,9.082022e-06,0.0016874842,0.00028148133,6.6454595e-05,0.00045052843,0.14948186,0.025829405,0.00023790206,0.001731607,0.0070077544
melon17_split/val/冬瓜/22.jpg,3,冬瓜,3.0,冬瓜,8.0,甜瓜-白,9.0,甜瓜-绿,1.0,0.00059122924,0.0009017804,0.0020313344,0.73007,0.00037000858,0.0084903175,0.0048627765,0.00033104818,0.21670961,0.022091419,6.00884e-05,0.012977277,0.0001127239,1.866607e-05,0.00027728186,8.759652e-05,1.6778306e-05
melon17_split/val/冬瓜/28.jpg,3,冬瓜,3.0,冬瓜,13.0,苦瓜,0.0,丝瓜,1.0,0.055184826,0.0008478587,0.0013685031,0.5107482,5.2890395e-05,0.0009306411,0.004347858,0.0046900366,0.0022568547,0.0004445388,0.018985331,0.011898399,0.011937003,0.35741976,0.0029014205,0.015434325,0.00055154436
melon17_split/val/冬瓜/29.jpg,3,冬瓜,3.0,冬瓜,5.0,哈密瓜,6.0,木瓜,1.0,0.046913397,0.006383547,0.0018020025,0.37880993,0.0418942,0.21360786,0.16554926,0.0024056647,0.00036949347,4.7664806e-05,0.0016502007,0.013107342,0.10473796,0.005969329,0.001848741,0.011980401,0.0029229925
melon17_split/val/冬瓜/43.jpg,3,冬瓜,3.0,冬瓜,12.0,羊角蜜,0.0,丝瓜,1.0,0.06544457,0.0032142322,0.00083798094,0.709737,0.006894296,0.03171982,0.033073653,0.00028729258,0.0005220907,0.00016802107,0.00021634185,0.001262171,0.117434695,0.0019328479,7.2237744e-05,0.023254877,0.0039278464
melon17_split/val/冬瓜/48.jpg,3,冬瓜,3.0,冬瓜,12.0,羊角蜜,11.0,白兰瓜,1.0,7.097682e-05,0.0033122716,0.0035306136,0.9444873,0.00059550937,0.00021147328,0.004918292,0.00020719363,0.0016995112,0.00083133066,6.402933e-05,0.0076132603,0.027406024,2.742116e-05,0.0040831934,8.6555614e-05,0.0008551565
melon17_split/val/冬瓜/57.jpg,3,冬瓜,3.0,冬瓜,0.0,丝瓜,13.0,苦瓜,1.0,0.16332492,0.0011735824,0.002604546,0.6623887,0.025248354,0.003716748,0.026747746,0.00021010774,0.00043504167,0.0017500957,0.0002589824,0.00043738793,0.028770234,0.04337341,0.00013509917,0.03809145,0.0013336709
melon17_split/val/冬瓜/58.jpg,3,冬瓜,3.0,冬瓜,0.0,丝瓜,13.0,苦瓜,1.0,0.0031628245,1.0349057e-06,1.9407142e-05,0.9927141,2.8545483e-05,4.3264736e-05,0.00022359766,1.0910178e-05,7.444848e-05,0.00016461729,3.3116305e-07,0.0012445439,3.2683733e-05,0.0012549424,2.3190365e-05,0.0009280814,7.335377e-05
melon17_split/val/冬瓜/59.jpeg,3,冬瓜,14.0,西瓜,2.0,佛手瓜,0.0,丝瓜,0.0,0.10204915,0.01664942,0.29815787,0.083452135,0.008161102,0.0054528797,0.001909628,0.0011003858,0.004662507,0.0030099694,0.0007246213,0.0079198545,0.0947505,0.03480026,0.32098243,0.0020254457,0.014191848
melon17_split/val/冬瓜/60.jpeg,3,冬瓜,3.0,冬瓜,0.0,丝瓜,4.0,南瓜,1.0,0.034508504,0.00029546287,0.000110152105,0.91661435,0.021316445,0.0010324949,5.9027352e-05,5.6892168e-05,3.909992e-05,0.0007442785,3.4728102e-05,0.00042792194,0.00056841056,0.007500451,0.00017551616,6.5485794e-05,0.016450752
melon17_split/val/冬瓜/65.jpg,3,冬瓜,5.0,哈密瓜,6.0,木瓜,11.0,白兰瓜,0.0,0.018591955,0.042961348,0.032823768,0.090307005,0.03229948,0.3207478,0.15331553,0.01856245,0.030769829,0.0029068927,0.0072125387,0.14926243,0.004878512,0.07468841,0.0040941467,0.014257894,0.002320014
melon17_split/val/冬瓜/74.jpg,3,冬瓜,0.0,丝瓜,3.0,冬瓜,15.0,西葫芦,1.0,0.49714512,0.00033323307,9.60272e-05,0.42062736,0.0063146558,0.0018717344,0.009739543,6.2044535e-05,0.00012410252,0.00022594216,5.9946728e-05,0.00025880284,0.012061796,0.013515101,6.365924e-05,0.036820944,0.00067991996
melon17_split/val/冬瓜/77.jpg,3,冬瓜,3.0,冬瓜,0.0,丝瓜,12.0,羊角蜜,1.0,0.20893866,0.0021924854,0.0003247154,0.48252743,0.0059679523,0.005513427,0.0666777,0.013293155,0.033210315,0.0009289275,0.0008392833,0.040049493,0.09521564,0.0055515477,0.012558047,0.023796257,0.0024149192
melon17_split/val/冬瓜/8.jpg,3,冬瓜,3.0,冬瓜,12.0,羊角蜜,0.0,丝瓜,1.0,0.014613834,1.8055478e-05,0.0013399369,0.9658602,4.2957014e-05,0.0004544286,0.0003136468,1.5251543e-06,0.00013018664,1.4167028e-05,2.0993225e-06,1.850046e-05,0.015185061,2.1436175e-05,6.5616186e-06,0.00022695735,0.0017504544
melon17_split/val/冬瓜/89.jpg,3,冬瓜,3.0,冬瓜,0.0,丝瓜,1.0,人参果,1.0,0.24030697,0.027124794,0.0054172208,0.6288939,0.0025751372,0.0016666119,0.023670774,0.011082988,0.0015730049,4.3381446e-05,0.0020463658,0.0020329084,0.013880704,0.013677298,0.0068849376,0.015419937,0.0037030366
melon17_split/val/南瓜/104.png,4,南瓜,4.0,南瓜,5.0,哈密瓜,12.0,羊角蜜,1.0,0.0013211025,0.00069928786,7.660277e-06,0.0006372911,0.9488197,0.036788244,0.00051982474,0.0009788147,0.00084900175,0.00012780214,0.000924645,9.4013136e-05,0.0071262866,0.00017935474,2.1404308e-05,2.5008903e-05,0.0008805452
melon17_split/val/南瓜/120.jpg,4,南瓜,4.0,南瓜,13.0,苦瓜,7.0,甜瓜-伊丽莎白,1.0,0.0035832038,0.0128443055,0.0001312708,0.0020579945,0.8666811,0.01322974,0.0012482153,0.013956889,0.0022817776,0.00033462286,0.008792327,0.00048787505,0.0025701548,0.06751637,0.0033196849,0.000284675,0.0006798322
melon17_split/val/南瓜/129.jpg,4,南瓜,14.0,西瓜,2.0,佛手瓜,4.0,南瓜,1.0,0.0033600652,0.03211861,0.10087637,0.03092836,0.07304483,0.00092951494,0.029336642,0.0004948606,0.0010526207,0.032946177,0.0017538567,0.0024915042,0.001882125,0.028529484,0.64286774,0.007209455,0.010177762
melon17_split/val/南瓜/13.jpg,4,南瓜,4.0,南瓜,6.0,木瓜,1.0,人参果,1.0,0.00022577196,0.04293584,0.00044267456,0.0017862647,0.8790141,0.0031473073,0.058770806,0.001229328,0.00043307783,0.0011791501,0.0023515704,0.0010866063,0.003358772,6.361884e-05,0.0019843592,0.0006050886,0.0013857988
melon17_split/val/南瓜/136.jpg,4,南瓜,5.0,哈密瓜,4.0,南瓜,7.0,甜瓜-伊丽莎白,1.0,0.015640473,0.015040994,0.00050975574,0.0048026866,0.17294984,0.34372833,0.05077547,0.17110154,0.003868993,0.0005176603,0.035897553,0.050765384,0.08580775,0.0044232463,0.035439175,0.0024330465,0.0062981374
melon17_split/val/南瓜/143.jpg,4,南瓜,4.0,南瓜,1.0,人参果,6.0,木瓜,1.0,6.752602e-05,0.041825924,0.0047553927,0.0011572973,0.92090434,0.0035300604,0.018615033,0.0014451614,0.000982503,0.00048684858,0.0007086936,0.0007066473,0.0003172725,0.0013959496,0.002732347,0.00013788886,0.00023114202
melon17_split/val/南瓜/151.jpeg,4,南瓜,4.0,南瓜,6.0,木瓜,5.0,哈密瓜,1.0,0.00018176636,0.00104517,2.5470034e-05,0.0010528541,0.9421313,0.02237671,0.027816141,0.0031181506,0.0001777899,0.00019702854,4.1699703e-05,0.0008721449,0.000846509,1.6333639e-05,6.1017443e-05,3.5810317e-05,4.2501824e-06
melon17_split/val/南瓜/153.jpg,4,南瓜,4.0,南瓜,9.0,甜瓜-绿,1.0,人参果,1.0,0.0014912465,0.01987992,0.0017780174,0.0035019603,0.9201807,0.0060320706,0.0042608124,4.5739383e-05,0.0007187801,0.030650875,0.0006727481,0.0010434099,0.00046281298,0.0026984655,0.003217793,0.0013697171,0.0019949677
melon17_split/val/南瓜/166.jpg,4,南瓜,4.0,南瓜,0.0,丝瓜,16.0,黄瓜,1.0,0.002201147,0.0010159599,0.0002393191,4.3260745e-05,0.99315566,0.0002557173,0.00031299662,0.00035061096,1.9049156e-05,1.2368256e-05,3.1963733e-05,0.00014760258,1.7425527e-05,0.0004940586,0.00056559866,9.3882234e-05,0.0010434798
melon17_split/val/南瓜/177.jpg,4,南瓜,4.0,南瓜,9.0,甜瓜-绿,1.0,人参果,1.0,2.5068782e-06,0.0009052657,0.0004383459,5.6779154e-06,0.9834395,3.672515e-05,0.0001617203,5.9250382e-05,7.4908035e-06,0.014735015,9.1035625e-05,3.1984573e-06,1.8372004e-05,7.721162e-06,7.489843e-05,1.2466261e-05,7.9687914e-07
melon17_split/val/南瓜/179.jpg,4,南瓜,4.0,南瓜,12.0,羊角蜜,6.0,木瓜,1.0,0.0013096976,0.06336983,8.7181324e-05,0.002300069,0.5128818,0.013190292,0.16582237,0.0030233862,0.0003744739,0.00042408638,0.0024705618,0.00010523078,0.23045675,0.003833099,0.00015305587,0.00017232652,2.5734307e-05
melon17_split/val/南瓜/186.png,4,南瓜,4.0,南瓜,6.0,木瓜,3.0,冬瓜,1.0,0.00036967764,0.0059505315,0.0016186587,0.011389415,0.923411,0.00045199652,0.044436093,0.0076021887,0.0006083047,0.00028059294,0.00084049057,0.0015355421,0.00084874243,2.1720884e-05,0.00035766014,0.00023413672,4.3383698e-05
melon17_split/val/南瓜/19.jpg,4,南瓜,4.0,南瓜,6.0,木瓜,1.0,人参果,1.0,0.00021385023,0.042116966,0.000811691,0.0006230114,0.8313741,0.024388462,0.06452198,0.027268898,0.002375697,0.00042271684,0.0009752133,0.0010430258,0.0037846605,2.3035489e-05,2.5710591e-05,1.0075203e-05,2.094343e-05
