X,Y,Z,标注类别名称,预测类别,图像路径
75.767395,-397.0598,-175.86253,椰子,椰子,fruit30_split/val/椰子/175.jpg
88.581825,-384.0423,-71.17692,椰子,椰子,fruit30_split/val/椰子/176.jpg
-182.90622,-113.700356,-235.14679,椰子,椰子,fruit30_split/val/椰子/185.jpg
-88.37337,-398.01938,291.3058,椰子,西瓜,fruit30_split/val/椰子/187.jpg
123.45686,-112.451614,-146.79985,椰子,椰子,fruit30_split/val/椰子/190.jpg
-124.80427,8.422339,-403.39395,椰子,椰子,fruit30_split/val/椰子/194.jpg
100.061646,234.48027,165.02863,椰子,椰子,fruit30_split/val/椰子/195.jpg
-94.73562,-378.77512,-37.265438,椰子,椰子,fruit30_split/val/椰子/196.jpg
57.258907,-200.8151,-238.39172,椰子,椰子,fruit30_split/val/椰子/197.png
-109.40885,24.805632,-73.0543,椰子,椰子,fruit30_split/val/椰子/199.jpg
69.128204,-285.7348,-216.34204,椰子,椰子,fruit30_split/val/椰子/23.png
198.5732,444.51373,-121.920334,椰子,椰子,fruit30_split/val/椰子/25.jpg
-1.6551517,-40.1101,-405.81174,椰子,桂圆,fruit30_split/val/椰子/30.jpg
18.44428,-85.935234,-393.3157,椰子,椰子,fruit30_split/val/椰子/33.jpg
110.81489,-379.16632,-155.95436,椰子,椰子,fruit30_split/val/椰子/36.jpg
25.125938,-291.05872,-200.20708,椰子,椰子,fruit30_split/val/椰子/43.jpg
37.54638,-280.51025,-166.6756,椰子,椰子,fruit30_split/val/椰子/49.jpg
1.885452,-147.64624,-396.14117,椰子,椰子,fruit30_split/val/椰子/5.jpg
65.90476,348.70508,-56.947983,椰子,桂圆,fruit30_split/val/椰子/57.jpg
-2.7446246,-292.96725,-236.183,椰子,椰子,fruit30_split/val/椰子/60.jpeg
139.11264,-356.908,-179.91815,椰子,椰子,fruit30_split/val/椰子/78.jpg
31.664202,-422.36493,-117.23663,椰子,椰子,fruit30_split/val/椰子/80.jpg
119.86549,205.90736,185.27707,椰子,椰子,fruit30_split/val/椰子/81.jpg
-162.55614,53.55291,-27.60685,椰子,椰子,fruit30_split/val/椰子/84.jpg
34.648495,-328.6996,-168.48492,椰子,椰子,fruit30_split/val/椰子/90.jpg
274.9093,-118.53172,159.53117,榴莲,榴莲,fruit30_split/val/榴莲/10.jpg
202.06161,-132.5336,-180.59769,榴莲,香蕉,fruit30_split/val/榴莲/101.jpg
173.26993,82.52671,336.61325,榴莲,荔枝,fruit30_split/val/榴莲/102.jpg
356.08948,-84.39078,131.17511,榴莲,榴莲,fruit30_split/val/榴莲/106.jpg
151.06871,120.372856,312.9501,榴莲,榴莲,fruit30_split/val/榴莲/112.jpg
275.24863,-153.34294,82.38589,榴莲,榴莲,fruit30_split/val/榴莲/135.jpg
348.50076,-143.78166,140.58563,榴莲,榴莲,fruit30_split/val/榴莲/149.jpeg
240.96822,-11.75447,165.704,榴莲,榴莲,fruit30_split/val/榴莲/150.jpg
270.66788,-0.86544055,139.73451,榴莲,榴莲,fruit30_split/val/榴莲/161.jpg
313.6324,-75.80495,140.47331,榴莲,榴莲,fruit30_split/val/榴莲/163.jpg
220.14725,-130.22105,140.68498,榴莲,榴莲,fruit30_split/val/榴莲/170.jpg
349.50732,-38.385464,148.77785,榴莲,榴莲,fruit30_split/val/榴莲/181.jpg
218.28969,-57.536205,95.34168,榴莲,柚子,fruit30_split/val/榴莲/191.jpg
-156.44603,-97.23958,-367.14014,榴莲,榴莲,fruit30_split/val/榴莲/198.jpg
246.97984,-116.33696,105.569405,榴莲,榴莲,fruit30_split/val/榴莲/20.jpg
150.26547,223.3423,276.8401,榴莲,榴莲,fruit30_split/val/榴莲/3.jpg
344.02585,38.54279,180.48547,榴莲,榴莲,fruit30_split/val/榴莲/36.jpg
129.65332,211.8081,320.66312,榴莲,榴莲,fruit30_split/val/榴莲/39.jpg
169.91423,137.63838,262.5326,榴莲,榴莲,fruit30_split/val/榴莲/43.jpg
179.47832,171.07425,343.5457,榴莲,榴莲,fruit30_split/val/榴莲/44.jpeg
258.89948,-83.63748,161.2356,榴莲,榴莲,fruit30_split/val/榴莲/46.jpg
170.86185,217.70602,311.3626,榴莲,榴莲,fruit30_split/val/榴莲/47.jpg
323.73883,-81.321266,180.90378,榴莲,榴莲,fruit30_split/val/榴莲/55.jpg
396.91373,-16.876919,181.34503,榴莲,榴莲,fruit30_split/val/榴莲/58.jpg
78.91158,323.30145,37.673508,榴莲,榴莲,fruit30_split/val/榴莲/71.jpg
358.7797,5.131728,155.13081,榴莲,榴莲,fruit30_split/val/榴莲/74.jpg
289.5521,-132.67175,204.19972,榴莲,榴莲,fruit30_split/val/榴莲/75.jpg
303.34088,-156.72029,151.19395,榴莲,榴莲,fruit30_split/val/榴莲/78.jpg
330.81604,5.803036,78.798546,榴莲,杨梅,fruit30_split/val/榴莲/84.png
348.25995,-194.24493,-59.565647,榴莲,柠檬,fruit30_split/val/榴莲/85.jpg
251.49779,-112.71197,-6.8917274,榴莲,芒果,fruit30_split/val/榴莲/87.jpg
173.86212,165.41035,381.74387,榴莲,榴莲,fruit30_split/val/榴莲/88.jpg
280.52356,-96.71203,78.00831,榴莲,榴莲,fruit30_split/val/榴莲/90.jpg
121.71123,149.84285,289.2569,榴莲,榴莲,fruit30_split/val/榴莲/91.jpg
219.23444,-122.367325,75.860466,榴莲,榴莲,fruit30_split/val/榴莲/98.jpg
187.75026,-71.688255,33.227215,榴莲,柠檬,fruit30_split/val/榴莲/99.jpg
529.1217,-63.692657,8.2223625,火龙果,火龙果,fruit30_split/val/火龙果/103.jpg
552.54346,-67.11938,53.97546,火龙果,火龙果,fruit30_split/val/火龙果/106.jpg
462.6314,-62.500736,90.13367,火龙果,火龙果,fruit30_split/val/火龙果/109.jpg
431.5053,-44.57746,53.173084,火龙果,火龙果,fruit30_split/val/火龙果/113.jpg
470.84665,0.3023146,84.58131,火龙果,火龙果,fruit30_split/val/火龙果/114.jpg
461.7502,-68.17238,16.81158,火龙果,火龙果,fruit30_split/val/火龙果/118.jpg
485.44363,-88.616394,56.84764,火龙果,火龙果,fruit30_split/val/火龙果/13.jpg
-113.3494,-447.39386,24.906242,火龙果,火龙果,fruit30_split/val/火龙果/138.jpg
454.06296,-159.36757,140.66786,火龙果,火龙果,fruit30_split/val/火龙果/153.jpg
503.38376,-29.559284,64.77212,火龙果,火龙果,fruit30_split/val/火龙果/163.jpg
150.33418,-99.9723,-281.5142,火龙果,火龙果,fruit30_split/val/火龙果/164.jpg
457.26163,-158.72726,192.79037,火龙果,火龙果,fruit30_split/val/火龙果/172.jpg
86.470474,-244.4065,-341.85712,火龙果,火龙果,fruit30_split/val/火龙果/176.jpg
465.89133,-82.13439,144.94594,火龙果,火龙果,fruit30_split/val/火龙果/184.jpg
517.1266,13.846759,-57.429848,火龙果,苹果-红,fruit30_split/val/火龙果/19.jpg
478.34976,64.57859,52.171608,火龙果,火龙果,fruit30_split/val/火龙果/191.jpg
510.7949,-110.14943,76.92198,火龙果,火龙果,fruit30_split/val/火龙果/196.jpg
535.48755,6.120529,76.628716,火龙果,火龙果,fruit30_split/val/火龙果/197.jpg
416.8461,32.080544,65.916565,火龙果,火龙果,fruit30_split/val/火龙果/21.jpg
511.56366,-125.99583,131.76146,火龙果,火龙果,fruit30_split/val/火龙果/23.jpg
471.30026,-139.05078,41.2295,火龙果,火龙果,fruit30_split/val/火龙果/29.jpg
498.06375,31.4744,19.297903,火龙果,椰子,fruit30_split/val/火龙果/3.jpg
-102.26973,-489.32703,-86.19803,火龙果,火龙果,fruit30_split/val/火龙果/33.jpg
509.7555,-152.39142,87.14371,火龙果,火龙果,fruit30_split/val/火龙果/34.jpg
390.40805,-59.468826,253.46552,火龙果,火龙果,fruit30_split/val/火龙果/45.jpg
476.78067,48.003708,114.10346,火龙果,火龙果,fruit30_split/val/火龙果/47.jpeg
435.0636,-124.72446,118.86719,火龙果,火龙果,fruit30_split/val/火龙果/56.jpg
514.84265,-4.5613275,-4.81233,火龙果,火龙果,fruit30_split/val/火龙果/60.jpg
548.4399,-6.9482703,8.025316,火龙果,火龙果,fruit30_split/val/火龙果/64.jpg
-86.168594,-475.8062,-55.246437,火龙果,火龙果,fruit30_split/val/火龙果/70.jpg
-176.47853,-455.82208,6.82255,火龙果,火龙果,fruit30_split/val/火龙果/76.jpeg
457.30664,-12.010456,6.012764,火龙果,火龙果,fruit30_split/val/火龙果/78.jpg
434.3365,-120.34865,76.68501,火龙果,火龙果,fruit30_split/val/火龙果/80.jpg
38.093365,-145.729,236.0692,火龙果,火龙果,fruit30_split/val/火龙果/83.jpg
505.55826,-50.433193,-40.14627,火龙果,火龙果,fruit30_split/val/火龙果/84.jpg
-178.80273,-25.697006,205.2623,火龙果,石榴,fruit30_split/val/火龙果/90.jpg
61.839634,-125.073906,54.78522,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/101.jpg
-273.1396,113.47387,213.78993,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/113.jpg
-11.875111,398.8338,-120.447586,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/118.jpeg
77.41437,-285.95993,-139.95868,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/124.jpg
-200.42165,-126.61467,-42.356506,猕猴桃,黄瓜,fruit30_split/val/猕猴桃/127.jpg
342.62607,148.24423,-219.17177,猕猴桃,哈密瓜,fruit30_split/val/猕猴桃/128.jpg
243.04729,-50.844563,416.74194,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/136.jpg
-94.26286,455.14114,-78.69291,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/144.jpg
-275.53827,188.22688,156.48766,猕猴桃,桂圆,fruit30_split/val/猕猴桃/149.jpeg
-74.84118,389.74756,-10.337879,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/167.png
-111.390015,337.97745,-22.359642,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/17.jpg
-272.4723,157.62646,182.56387,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/188.jpg
-229.43161,168.93378,232.79771,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/192.jpeg
-9.71734,428.196,-53.6902,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/197.jpg
-72.70515,318.74283,-77.60908,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/199.jpeg
120.43915,-221.3973,-23.503942,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/32.jpg
-123.99687,343.27954,-76.874374,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/34.jpg
93.641624,211.38295,363.41302,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/38.jpeg
-149.74359,318.0475,-108.78758,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/40.jpg
-82.63851,387.9716,-110.71758,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/41.jpeg
285.9249,50.2377,13.218555,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/44.jpg
-136.34007,381.4718,-111.93402,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/46.jpg
-138.84474,441.84827,-95.86334,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/47.jpg
-96.636635,471.30298,-27.667267,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/48.jpg
-177.07237,368.03586,-76.260826,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/50.jpg
-50.072166,391.92902,-58.352432,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/54.jpg
-151.84393,367.70416,-31.803806,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/56.jpg
-138.66554,302.8867,-53.961,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/57.jpg
-72.6421,353.52982,-53.63814,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/6.jpeg
-59.488495,464.8551,-25.014126,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/66.jpg
-176.0108,277.44916,-42.453854,猕猴桃,芒果,fruit30_split/val/猕猴桃/68.jpg
-96.99472,400.4549,-55.908302,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/70.jpg
-55.75218,432.50018,-97.23872,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/77.jpg
-40.444122,350.19608,-26.112116,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/92.jpg
-206.11647,89.594505,239.44966,猕猴桃,柚子,fruit30_split/val/猕猴桃/94.jpeg
-13.575541,360.37024,-79.33509,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/96.jpg
256.76978,-237.67513,-327.37183,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/99.jpg
-371.86386,-165.04921,118.66002,石榴,石榴,fruit30_split/val/石榴/10.jpg
-272.60776,-274.43875,207.22714,石榴,石榴,fruit30_split/val/石榴/101.jpg
-223.33638,-183.4661,225.33072,石榴,西红柿,fruit30_split/val/石榴/106.jpg
-272.0769,-182.79935,220.26236,石榴,石榴,fruit30_split/val/石榴/107.jpg
76.410164,398.62338,39.21677,石榴,石榴,fruit30_split/val/石榴/114.jpg
-365.9813,-77.94258,147.15001,石榴,石榴,fruit30_split/val/石榴/115.jpg
-366.04355,-33.91136,184.7,石榴,石榴,fruit30_split/val/石榴/12.png
-244.34128,-304.8682,181.8976,石榴,石榴,fruit30_split/val/石榴/127.jpg
102.36159,366.30698,12.0631,石榴,脐橙,fruit30_split/val/石榴/134.jpg
-279.5358,-78.93393,228.07535,石榴,石榴,fruit30_split/val/石榴/136.jpg
-172.77542,219.93616,-155.73424,石榴,石榴,fruit30_split/val/石榴/14.jpg
-359.45053,-81.3669,92.962234,石榴,石榴,fruit30_split/val/石榴/147.jpg
-279.33456,181.19635,-330.33478,石榴,杨梅,fruit30_split/val/石榴/155.jpeg
-388.26074,-94.39132,216.67976,石榴,石榴,fruit30_split/val/石榴/158.jpg
-429.6815,-86.78454,131.67017,石榴,石榴,fruit30_split/val/石榴/174.jpeg
-364.7903,-145.83461,156.13597,石榴,石榴,fruit30_split/val/石榴/175.jpg
-377.88895,-187.13051,157.1982,石榴,石榴,fruit30_split/val/石榴/179.jpg
-434.8336,-41.625305,126.81817,石榴,石榴,fruit30_split/val/石榴/19.jpg
-313.10934,-151.37029,119.13189,石榴,石榴,fruit30_split/val/石榴/2.png
-461.41913,-7.884068,121.62056,石榴,石榴,fruit30_split/val/石榴/27.jpg
-263.8412,-101.34606,53.23539,石榴,石榴,fruit30_split/val/石榴/33.jpg
134.2403,-127.364876,-321.28586,石榴,石榴,fruit30_split/val/石榴/35.jpg
-310.38315,-69.22241,148.92682,石榴,葡萄-红,fruit30_split/val/石榴/43.jpeg
-212.92947,-62.441452,21.264772,石榴,石榴,fruit30_split/val/石榴/44.jpg
-299.4925,-28.276737,17.679102,石榴,石榴,fruit30_split/val/石榴/46.jpg
-384.33408,-33.8134,147.92079,石榴,石榴,fruit30_split/val/石榴/49.jpg
-229.37424,32.54445,-10.6915655,石榴,石榴,fruit30_split/val/石榴/5.jpg
-439.61124,-84.31552,88.8094,石榴,石榴,fruit30_split/val/石榴/55.jpg
-282.04004,-21.318512,67.426735,石榴,石榴,fruit30_split/val/石榴/6.jpg
-127.385574,-412.2517,-5.7789207,石榴,石榴,fruit30_split/val/石榴/60.jpg
-419.39096,-119.47468,54.78008,石榴,石榴,fruit30_split/val/石榴/66.jpg
-317.89624,-122.22636,209.77557,石榴,石榴,fruit30_split/val/石榴/67.jpg
-350.49542,-105.743164,181.23204,石榴,石榴,fruit30_split/val/石榴/77.jpg
-346.8676,-135.22208,86.61742,石榴,石榴,fruit30_split/val/石榴/80.jpg
-435.2971,-141.00188,160.78355,石榴,石榴,fruit30_split/val/石榴/84.jpg
-98.22492,451.76624,98.42892,石榴,石榴,fruit30_split/val/石榴/88.jpg
-247.73514,-27.386574,-11.7941265,石榴,石榴,fruit30_split/val/石榴/89.jpg
-262.24747,72.82466,119.98127,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/101.jpg
-175.09978,265.709,404.64185,砂糖橘,柚子,fruit30_split/val/砂糖橘/103.jpg
-93.38421,-211.3114,13.513056,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/104.jpg
-130.10277,65.889725,107.919945,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/110.jpg
-50.54586,-138.8947,119.59894,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/112.jpg
-339.07083,62.681015,133.23459,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/113.jpg
-93.16612,-200.95012,50.02196,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/128.jpg
-99.99991,271.44766,90.72921,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/130.jpg
-230.76884,-16.276583,141.99034,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/132.jpg
-264.42535,73.46906,74.45984,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/155.png
-205.56363,109.04552,94.06699,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/163.jpg
-116.87971,81.3606,-335.48563,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/164.jpg
-138.57578,43.33804,79.57156,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/177.jpg
-311.1992,89.73758,135.5096,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/180.jpg
-136.59418,-199.84996,174.86867,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/183.jpg
-240.50195,142.71782,-455.23016,砂糖橘,芒果,fruit30_split/val/砂糖橘/193.jpg
-234.79631,44.86402,127.31084,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/194.jpg
1.057318,293.18747,-373.47464,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/25.jpg
-188.22527,119.446495,-368.70142,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/28.jpg
-74.37562,103.48348,109.62022,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/29.jpg
-159.68028,152.53462,-321.10403,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/35.jpg
-152.9927,144.95671,-382.15326,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/38.png
-110.84581,110.856895,-296.27933,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/43.jpeg
-105.46146,178.87933,20.738853,砂糖橘,脐橙,fruit30_split/val/砂糖橘/44.jpg
-110.71684,-153.67903,103.76382,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/49.jpg
-73.17825,-163.22546,136.9224,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/5.jpg
-138.01772,111.98307,-348.05936,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/55.jpg
-130.23486,239.40137,72.57505,砂糖橘,脐橙,fruit30_split/val/砂糖橘/58.jpg
-210.14473,60.549927,164.91777,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/6.png
-180.94566,19.085896,107.86779,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/60.jpg
-112.91933,-162.35555,22.212978,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/62.jpg
-78.23099,295.38135,120.67038,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/63.jpg
-186.66202,73.26846,107.65456,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/77.jpeg
-163.90411,88.5679,43.27874,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/78.jpg
-45.10119,147.22522,113.30758,砂糖橘,脐橙,fruit30_split/val/砂糖橘/97.jpeg
278.04196,170.9999,-343.53888,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/10.jpg
266.19897,-106.87668,-265.8148,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/106.jpg
290.88284,227.82883,-220.1505,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/108.jpg
358.27887,-65.59784,-336.13156,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/11.jpg
182.44841,228.51466,-242.60199,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/111.jpg
227.59216,14.240297,-300.13812,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/114.jpeg
283.08685,117.295616,-328.40277,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/116.jpg
166.21396,-25.961437,-235.42422,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/121.jpg
187.63947,358.44376,-42.916264,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/128.jpg
-39.132874,-373.33408,-196.73207,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/138.jpg
234.67174,1.5483677,-350.52127,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/150.jpg
204.12993,-42.000904,-347.29044,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/160.jpg
244.35135,225.28517,-262.17056,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/167.jpg
298.53143,-53.03962,-284.8155,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/175.jpg
129.94037,48.439236,-399.23676,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/181.jpg
-82.914566,-271.1617,-91.05541,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/186.jpeg
343.0895,-326.3503,123.54789,胡萝卜,西瓜,fruit30_split/val/胡萝卜/188.jpg
240.20285,230.34666,-222.84549,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/19.jpg
179.22408,-135.86751,-23.505161,胡萝卜,芒果,fruit30_split/val/胡萝卜/192.jpg
347.7862,261.83157,-201.89607,胡萝卜,黄瓜,fruit30_split/val/胡萝卜/196.jpg
204.1128,246.81773,-187.80487,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/20.jpg
366.86526,-165.02614,-267.57315,胡萝卜,芒果,fruit30_split/val/胡萝卜/21.jpg
-28.05117,-72.40505,107.12301,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/23.jpeg
251.61978,-30.156742,-260.18765,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/30.jpg
312.03976,-13.119787,-294.77115,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/35.jpg
272.35623,273.77518,-198.30487,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/57.jpg
203.41197,40.76939,-343.23773,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/61.jpg
192.48666,6.4264703,-313.3523,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/63.jpg
328.30344,-57.25957,-256.5211,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/65.jpg
274.7455,261.30545,-270.92657,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/75.jpg
238.19118,178.26566,-208.69984,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/76.jpg
211.79803,280.80005,-232.35414,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/80.jpg
-17.658176,-121.75077,190.42969,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/83.jpg
-16.687641,-83.806015,64.39845,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/85.jpg
62.60882,503.78226,-50.34251,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/87.jpeg
253.73308,155.28366,-322.24603,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/95.jpg
47.855022,-227.59674,178.92274,脐橙,脐橙,fruit30_split/val/脐橙/101.jpg
-165.8674,214.95103,18.969425,脐橙,脐橙,fruit30_split/val/脐橙/105.jpg
-47.998043,-193.84535,170.93683,脐橙,脐橙,fruit30_split/val/脐橙/109.jpg
103.02668,81.041046,-235.6798,脐橙,脐橙,fruit30_split/val/脐橙/123.jpg
112.157005,28.274668,-249.52553,脐橙,脐橙,fruit30_split/val/脐橙/124.jpg
128.68121,341.27863,-62.233536,脐橙,胡萝卜,fruit30_split/val/脐橙/13.jpg
-135.99539,123.47443,113.33458,脐橙,脐橙,fruit30_split/val/脐橙/135.jpg
-115.10717,164.98686,89.82164,脐橙,脐橙,fruit30_split/val/脐橙/142.jpg
-89.4623,198.88927,131.18767,脐橙,脐橙,fruit30_split/val/脐橙/145.jpg
-122.63109,-349.98727,-266.11734,脐橙,砂糖橘,fruit30_split/val/脐橙/147.jpg
-93.53963,-264.1478,81.867775,脐橙,柠檬,fruit30_split/val/脐橙/148.jpg
-66.2771,-279.0225,34.39768,脐橙,柠檬,fruit30_split/val/脐橙/155.jpg
119.46821,370.79706,-32.41645,脐橙,脐橙,fruit30_split/val/脐橙/16.jpg
-139.06935,131.57014,50.700146,脐橙,砂糖橘,fruit30_split/val/脐橙/161.jpg
-136.6065,-113.35517,48.97479,脐橙,砂糖橘,fruit30_split/val/脐橙/162.jpg
-57.41353,-210.38293,115.423546,脐橙,脐橙,fruit30_split/val/脐橙/168.jpeg
-92.81521,149.66985,130.1629,脐橙,脐橙,fruit30_split/val/脐橙/173.jpg
-29.159111,-255.31856,194.7004,脐橙,脐橙,fruit30_split/val/脐橙/178.jpg
-78.21702,290.2096,58.272614,脐橙,脐橙,fruit30_split/val/脐橙/179.jpg
-141.01405,187.61853,47.290684,脐橙,脐橙,fruit30_split/val/脐橙/181.jpg
-112.96076,-262.54102,209.07631,脐橙,脐橙,fruit30_split/val/脐橙/184.jpg
-58.907894,144.65971,59.8187,脐橙,脐橙,fruit30_split/val/脐橙/185.jpg
-62.79995,-251.73686,150.86574,脐橙,脐橙,fruit30_split/val/脐橙/19.jpg
-273.27097,18.756468,148.93488,脐橙,砂糖橘,fruit30_split/val/脐橙/191.jpg
-36.090363,205.04738,97.99762,脐橙,脐橙,fruit30_split/val/脐橙/21.jpg
109.2869,407.17276,-65.743774,脐橙,桂圆,fruit30_split/val/脐橙/29.jpeg
115.0632,324.62604,-29.133512,脐橙,脐橙,fruit30_split/val/脐橙/3.jpg
-67.82486,191.3598,73.659454,脐橙,脐橙,fruit30_split/val/脐橙/36.jpeg
-97.17214,94.05768,43.194492,脐橙,脐橙,fruit30_split/val/脐橙/46.jpg
-50.192574,161.22896,170.93803,脐橙,脐橙,fruit30_split/val/脐橙/51.jpg
39.47723,-260.16565,225.08434,脐橙,脐橙,fruit30_split/val/脐橙/54.jpg
-104.11039,-225.25221,133.8538,脐橙,脐橙,fruit30_split/val/脐橙/59.jpeg
-48.006577,-142.84427,49.87412,脐橙,脐橙,fruit30_split/val/脐橙/60.jpg
-59.28064,218.24142,183.46011,脐橙,脐橙,fruit30_split/val/脐橙/62.jpg
-143.94061,-293.8627,130.32054,脐橙,脐橙,fruit30_split/val/脐橙/66.jpg
92.87751,240.88136,-367.61615,脐橙,梨,fruit30_split/val/脐橙/67.jpg
205.78119,-179.9033,-252.7557,脐橙,砂糖橘,fruit30_split/val/脐橙/75.jpg
-10.859379,-100.09038,-131.99533,芒果,芒果,fruit30_split/val/芒果/1.jpg
-52.7583,-313.82077,-347.4644,芒果,柚子,fruit30_split/val/芒果/101.jpg
96.50146,-298.45294,332.4237,芒果,芒果,fruit30_split/val/芒果/108.jpeg
113.72504,-243.36142,196.96152,芒果,芒果,fruit30_split/val/芒果/110.jpg
215.56451,-373.2059,-104.46442,芒果,芒果,fruit30_split/val/芒果/111.jpg
198.25679,-260.33417,255.32657,芒果,芒果,fruit30_split/val/芒果/152.jpg
150.21303,155.09677,-365.47424,芒果,芒果,fruit30_split/val/芒果/167.jpg
143.95576,-172.1763,40.306843,芒果,芒果,fruit30_split/val/芒果/172.jpg
-43.793106,293.02646,315.93295,芒果,芒果,fruit30_split/val/芒果/173.jpeg
-188.2939,60.676834,-446.41727,芒果,芒果,fruit30_split/val/芒果/176.jpeg
-128.77646,280.7977,182.86977,芒果,芒果,fruit30_split/val/芒果/177.jpeg
46.9306,-132.21317,-109.53991,芒果,芒果,fruit30_split/val/芒果/18.jpg
