图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,哈密瓜-预测置信度,圣女果-预测置信度,山竹-预测置信度,杨梅-预测置信度,柚子-预测置信度,柠檬-预测置信度,桂圆-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,火龙果-预测置信度,猕猴桃-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,芒果-预测置信度,苦瓜-预测置信度,苹果-红-预测置信度,苹果-青-预测置信度,草莓-预测置信度,荔枝-预测置信度,菠萝-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,香蕉-预测置信度,黄瓜-预测置信度
fruit30_split/val/柠檬/82.jpg,5,柠檬,5.0,柠檬,16.0,芒果,4.0,柚子,1.0,2.4687435e-05,0.0011067492,1.3205797e-06,2.6977975e-06,0.082201995,0.7417169,3.3387716e-06,0.00019695034,0.00010299211,5.0355368e-08,1.0163085e-07,9.628375e-06,1.13749975e-05,9.81233e-05,4.5887427e-07,0.026236454,0.14348736,2.203168e-08,0.0004131774,0.0032102515,5.8145856e-06,3.6665784e-07,1.4243163e-05,0.000119962046,1.6931878e-07,0.00051521906,0.00049785903,1.2001502e-06,9.899749e-06,1.0547568e-05
fruit30_split/val/柠檬/87.jpg,5,柠檬,5.0,柠檬,28.0,香蕉,4.0,柚子,1.0,0.011191729,0.00021274008,0.0003469048,0.0004127948,0.011716209,0.9069036,0.00040319646,0.00043974599,0.003740751,0.0007576834,5.3064337e-05,0.00068618706,3.0364122e-06,3.3864292e-06,0.00010899606,0.0012903904,0.004121467,2.036603e-05,1.2039472e-05,0.0018203713,9.224704e-05,4.0366947e-05,0.0037351863,0.0037578908,7.875591e-06,0.010698683,0.0014365572,0.0009540174,0.02684302,0.008189605
fruit30_split/val/柠檬/91.jpg,5,柠檬,5.0,柠檬,15.0,脐橙,4.0,柚子,1.0,4.338441e-05,1.7771972e-06,2.087951e-05,0.0012519979,0.004223642,0.9880129,3.9306356e-05,2.670846e-05,7.163194e-05,2.680706e-05,1.0466281e-06,0.0009542486,8.2748875e-06,0.00019887593,2.385628e-06,0.004569769,5.9078295e-05,1.0999423e-05,6.8843765e-05,2.7704522e-05,1.5608037e-05,2.8859304e-06,9.692818e-05,9.392276e-06,6.1314466e-07,2.5085776e-05,0.00016896919,2.0219424e-05,2.899838e-06,3.710688e-05
fruit30_split/val/柠檬/93.jpg,5,柠檬,5.0,柠檬,22.0,菠萝,15.0,脐橙,1.0,1.468361e-05,7.824716e-05,5.1121942e-06,0.0001065955,0.0008480035,0.99337476,7.926537e-07,2.1724329e-05,4.2426487e-05,5.371379e-07,9.644346e-05,3.0901958e-06,0.0004705318,1.5196096e-05,2.1783393e-05,0.0010588657,0.00026521206,5.7314417e-05,1.3458738e-06,7.928594e-05,0.00013972803,9.790559e-06,0.0020628923,1.9952842e-05,6.0133625e-06,0.00018052102,0.0003989562,9.243146e-08,7.385782e-05,0.0005460904
fruit30_split/val/柠檬/98.jpg,5,柠檬,23.0,葡萄-白,4.0,柚子,5.0,柠檬,1.0,0.0009941326,0.00023019822,0.0026199296,0.00078235567,0.18967228,0.16970217,0.008891734,0.1419182,0.004045983,0.00012079454,2.0013533e-06,0.0011392493,0.002628722,0.0038168936,4.1481957e-07,0.012528401,0.051853057,5.7388233e-06,0.0060068094,0.039148398,6.389856e-05,0.013349411,3.103657e-05,0.346415,0.0010570573,0.00029626078,0.00048793468,3.8967653e-05,0.0020117415,0.00014124143
fruit30_split/val/桂圆/101.jpg,6,桂圆,6.0,桂圆,11.0,猕猴桃,14.0,胡萝卜,1.0,5.2315965e-05,1.0736167e-06,1.3682773e-06,5.0003153e-05,1.498103e-05,2.2208271e-06,0.9954639,5.313633e-05,9.9593286e-05,1.1257723e-05,4.6682035e-07,0.0019762218,5.692625e-06,4.9335085e-05,0.0008895258,1.6273476e-06,0.00069597975,4.8409582e-08,6.3182033e-06,3.2450745e-07,1.3364109e-05,6.0699742e-05,1.2084674e-07,2.3289822e-07,4.1128802e-05,1.3671138e-06,2.224469e-06,3.7478605e-07,0.00050516304,3.602232e-08
fruit30_split/val/桂圆/102.jpg,6,桂圆,6.0,桂圆,18.0,苹果-红,19.0,苹果-青,1.0,1.9786603e-06,3.1646987e-06,2.7194105e-06,2.1817468e-06,7.415761e-05,0.00012472723,0.9702574,0.00088558457,0.00069369114,2.6232299e-06,4.3377383e-08,0.0020229279,2.4007618e-06,0.0001872915,6.0872877e-05,2.1833486e-05,8.22457e-05,2.5512898e-06,0.01122383,0.006497744,2.3473821e-07,0.0027153732,9.560619e-06,0.0010692957,0.00200414,0.00036838863,6.702016e-05,0.00017331365,0.00011171876,0.0013309092
fruit30_split/val/桂圆/109.jpg,6,桂圆,6.0,桂圆,8.0,椰子,24.0,葡萄-红,1.0,0.00033272925,5.662747e-07,0.000115548566,3.7852642e-06,4.978702e-06,6.230733e-05,0.97220963,0.0001383872,0.02266217,6.106284e-06,3.6425917e-07,2.8172208e-05,2.6760415e-06,0.0008099788,1.3582825e-06,3.987239e-05,1.8427236e-05,2.2675149e-08,1.7123106e-06,4.2628735e-06,1.269649e-05,0.0015934629,4.238254e-05,3.5662764e-05,0.0018489746,8.247121e-06,7.352783e-06,6.888332e-09,1.1938838e-06,6.884074e-06
fruit30_split/val/桂圆/122.jpg,6,桂圆,6.0,桂圆,13.0,砂糖橘,8.0,椰子,1.0,2.666992e-05,4.0789936e-07,5.244625e-05,2.4848325e-06,0.00029151575,0.00013886996,0.99716264,4.4908877e-05,0.00053902395,4.298855e-06,9.6596565e-08,2.4903327e-05,2.8625461e-06,0.0008147123,5.723943e-06,0.000109110304,0.00051735993,1.0614268e-09,1.2303423e-05,5.2644833e-07,8.774741e-08,8.518513e-06,8.487059e-08,7.729331e-06,0.00022348303,1.2273159e-06,2.7955928e-06,3.609085e-06,1.232786e-06,3.1313974e-07
fruit30_split/val/桂圆/135.jpg,6,桂圆,6.0,桂圆,11.0,猕猴桃,5.0,柠檬,1.0,6.757913e-06,6.8135106e-09,4.7252218e-08,5.508708e-08,3.3559543e-06,8.987315e-06,0.99991715,5.216919e-06,1.8953912e-06,6.8247806e-07,6.654285e-11,3.451596e-05,9.7087325e-09,3.3721044e-06,2.8313747e-07,3.6519762e-07,2.088875e-06,5.104074e-10,2.319358e-06,1.6548701e-07,5.434523e-10,6.686746e-06,1.0631273e-09,4.3996765e-06,1.5555447e-06,3.136444e-09,4.972526e-09,1.9404471e-09,9.79551e-08,9.6617284e-11
fruit30_split/val/桂圆/138.jpg,6,桂圆,6.0,桂圆,24.0,葡萄-红,13.0,砂糖橘,1.0,1.3664346e-05,2.752732e-05,0.004116886,2.2262835e-05,0.002682513,0.00028915054,0.92199224,0.00014983145,0.00017512629,8.40756e-06,8.9941364e-05,0.001035835,0.00027526205,0.013174104,0.00012226286,0.00015014758,0.010551797,1.1506845e-06,7.899795e-05,4.806867e-06,3.7293757e-05,0.0002711734,5.68038e-07,5.2631316e-05,0.044201687,6.501158e-05,0.00019436138,3.3778324e-05,0.00017056384,1.1098573e-05
fruit30_split/val/桂圆/144.jpg,6,桂圆,6.0,桂圆,8.0,椰子,16.0,芒果,1.0,0.00070733286,6.043656e-06,3.664148e-05,0.00014549386,0.005222822,0.0027738954,0.95926964,0.00084320863,0.015373752,1.0147179e-05,8.5489624e-08,4.234601e-05,1.259367e-07,0.002468121,2.4741563e-05,0.0040902807,0.008638619,1.2024571e-08,2.703402e-05,7.1932277e-07,9.56362e-07,5.75892e-05,7.978272e-08,2.1017141e-07,8.9397845e-06,0.00020834692,1.0913028e-05,4.2849052e-07,1.4520476e-05,1.6922557e-05
fruit30_split/val/桂圆/145.jpeg,6,桂圆,6.0,桂圆,14.0,胡萝卜,16.0,芒果,1.0,0.00011165943,2.4455599e-06,2.9011817e-06,1.9419069e-05,5.1546056e-05,3.2307988e-05,0.9968773,2.9404526e-05,5.5313078e-05,0.00019464633,1.0541302e-07,6.0956132e-05,1.6421328e-06,0.00021603942,0.0009009055,7.267141e-05,0.00083122356,2.7046292e-08,4.4397793e-06,3.3352723e-07,1.7045744e-07,2.6727004e-05,2.1011981e-07,0.0003641881,9.821074e-05,1.9889693e-08,4.895919e-06,1.2252564e-06,3.880802e-05,1.4252836e-07
fruit30_split/val/桂圆/151.jpg,6,桂圆,6.0,桂圆,16.0,芒果,13.0,砂糖橘,1.0,4.1649404e-05,1.2861346e-06,8.015598e-06,1.1392129e-06,4.449814e-05,0.00012394165,0.9923866,0.00063114613,3.4502995e-05,1.2791867e-06,4.7355933e-08,0.00011802179,9.407507e-05,0.0008301091,5.5092137e-06,8.987791e-05,0.005357622,2.978413e-08,0.00016551885,2.9567276e-05,4.44526e-08,1.3350422e-05,1.43294e-07,1.9037082e-06,1.2492296e-05,1.5947543e-06,2.6873688e-06,2.3879886e-07,3.1305528e-06,1.762364e-08
fruit30_split/val/桂圆/152.jpg,6,桂圆,6.0,桂圆,5.0,柠檬,24.0,葡萄-红,1.0,4.9518544e-06,0.00014474145,2.3445991e-05,1.708279e-06,1.6204345e-05,0.0049037817,0.98817,9.922882e-07,0.0005555928,3.8364356e-06,2.165335e-07,2.5659509e-05,2.2907702e-06,0.00044118465,9.4407995e-05,6.358574e-06,1.230517e-05,5.756687e-07,1.8542628e-06,3.3396107e-05,2.4427811e-06,9.2520815e-05,5.375225e-07,0.00076203595,0.0045868615,2.1545673e-06,5.3507883e-05,2.871433e-05,7.9949064e-07,2.6965849e-05
fruit30_split/val/桂圆/157.jpg,6,桂圆,6.0,桂圆,4.0,柚子,8.0,椰子,1.0,0.00017230232,1.5558818e-07,0.00014360006,9.660244e-05,0.0057158708,0.0005974105,0.98904055,0.0002343756,0.0017328975,2.1300857e-06,2.9311087e-08,4.066368e-05,2.8047905e-06,0.00015258095,5.991418e-05,0.00022042364,3.76221e-05,5.1632878e-08,0.0003584174,2.2675174e-05,2.148064e-06,0.0011208681,1.525178e-06,2.4216095e-06,0.0002352817,4.8945667e-06,3.106816e-07,6.623119e-08,4.314152e-07,8.926608e-07
fruit30_split/val/桂圆/168.jpeg,6,桂圆,6.0,桂圆,11.0,猕猴桃,21.0,荔枝,1.0,2.3576586e-05,5.7184303e-07,8.49861e-06,9.965371e-07,7.569674e-05,3.6705507e-05,0.9979115,1.5489117e-05,0.00029923712,2.50396e-07,8.491128e-09,0.00080255506,1.8348666e-07,2.096787e-05,1.8182566e-06,5.135725e-07,4.0936375e-06,2.6247534e-07,1.7009384e-06,5.5449675e-07,1.5986602e-07,0.0006917402,7.813655e-09,4.146957e-05,5.8578986e-05,1.5870372e-06,2.970935e-07,1.0440163e-08,1.0992052e-07,8.6543497e-07
fruit30_split/val/桂圆/17.jpg,6,桂圆,6.0,桂圆,7.0,梨,21.0,荔枝,1.0,0.00081119995,1.3623359e-05,7.6307064e-05,0.0001445854,0.0016402942,4.953519e-05,0.94634515,0.027983876,0.00078183,1.0499462e-05,2.3080707e-07,0.00085612974,8.534782e-06,0.0003757488,0.00016716213,0.0001914313,0.0007122789,7.020724e-07,0.0003527671,3.1050105e-05,5.3613585e-06,0.018179696,2.5364955e-06,4.7602738e-05,0.0010851168,2.0226678e-06,0.0001003443,2.0158668e-05,3.1825248e-06,9.612606e-07
fruit30_split/val/桂圆/178.jpg,6,桂圆,6.0,桂圆,19.0,苹果-青,26.0,西红柿,1.0,3.9993e-05,0.00021668768,6.81917e-06,8.428136e-06,0.0002835808,0.0049530724,0.9620109,0.00021640268,0.00027200687,1.8277504e-05,1.0979489e-06,0.00052171305,7.0702267e-06,0.00047841604,2.43882e-05,8.27081e-05,0.00019606069,0.00014884591,0.00020903499,0.010821911,2.0618156e-06,0.0010168822,5.4565903e-06,0.000674678,0.00033077985,0.0037883709,0.0062994077,0.00073005795,0.0011146512,0.0055201217
fruit30_split/val/桂圆/184.jpg,6,桂圆,6.0,桂圆,21.0,荔枝,8.0,椰子,1.0,0.00025512144,2.238665e-08,2.3246866e-06,1.6922506e-06,6.1162755e-06,8.258646e-06,0.99694,2.4492836e-05,0.00025699858,3.2585265e-07,8.83152e-09,1.1806138e-05,3.4951955e-07,2.8262175e-05,4.663779e-07,3.9004085e-06,4.909258e-06,4.8168873e-09,8.16894e-06,6.352867e-07,1.5542477e-06,0.0023364543,1.5151936e-07,1.6448803e-06,0.00010378147,2.3360165e-06,3.408157e-08,6.2778893e-09,1.187768e-07,1.900485e-08
fruit30_split/val/桂圆/185.jpg,6,桂圆,6.0,桂圆,21.0,荔枝,24.0,葡萄-红,1.0,5.2153115e-05,2.189339e-07,2.293172e-05,1.2914785e-05,6.88388e-06,1.0394472e-06,0.9586227,3.2184085e-05,0.001076434,1.6440084e-06,9.803584e-09,2.807289e-06,1.7277576e-05,4.2795127e-05,8.8375255e-06,5.919658e-06,9.945e-06,3.7905902e-06,1.6792529e-06,1.24674725e-05,2.058665e-06,0.036677707,4.0900695e-06,0.00032547922,0.0030388488,1.8847713e-06,4.4732446e-06,2.4029e-07,9.681292e-06,8.969692e-07
fruit30_split/val/桂圆/187.jpeg,6,桂圆,6.0,桂圆,24.0,葡萄-红,2.0,山竹,1.0,4.385995e-05,0.0006548604,0.034459196,1.3386482e-05,3.3395794e-05,2.8170367e-05,0.5819106,0.00025595704,0.00049871753,1.3044225e-05,1.6327937e-07,0.00025427015,0.0013384063,0.0055558817,0.0010246432,2.5377642e-06,0.002089134,5.5732773e-05,0.002163673,6.1830115e-06,1.6639675e-05,0.0089275995,1.114546e-05,3.1054929e-06,0.3517848,2.8753167e-05,0.003911466,0.004618706,5.9925776e-05,0.00023608815
fruit30_split/val/桂圆/191.jpg,6,桂圆,6.0,桂圆,0.0,哈密瓜,8.0,椰子,1.0,0.0005345158,2.7498775e-08,4.9605116e-08,1.6473772e-06,5.056193e-06,3.0777937e-06,0.9987953,0.00015755283,0.0003108051,3.5499966e-08,5.254844e-09,0.00012372089,2.2048158e-07,1.05689605e-05,1.3922556e-07,1.4851585e-07,9.4768375e-06,1.9604371e-09,9.281759e-06,5.3949697e-07,9.265971e-08,1.5893755e-05,1.7035116e-08,1.4186477e-05,7.0178744e-06,2.9358586e-07,6.1046876e-08,1.509003e-08,2.1258243e-08,2.7546142e-07
fruit30_split/val/桂圆/193.jpg,6,桂圆,6.0,桂圆,8.0,椰子,11.0,猕猴桃,1.0,8.9441295e-05,4.202291e-09,0.0002587038,2.357727e-08,0.00038241348,9.416732e-05,0.98565555,0.00011299431,0.0121445935,5.7696966e-06,6.110024e-11,0.00091997127,1.4978253e-06,0.00013635645,4.698067e-08,1.0198576e-05,4.2068306e-05,5.959298e-10,0.00013088783,1.7317856e-06,1.0018877e-08,2.8318452e-06,7.544576e-06,7.531072e-07,2.0443288e-06,2.4792561e-08,1.9618705e-08,7.57431e-09,9.387021e-08,2.3127609e-07
fruit30_split/val/桂圆/2.jpg,6,桂圆,6.0,桂圆,21.0,荔枝,8.0,椰子,1.0,0.0010436721,1.7305349e-06,0.00013205013,0.00042523988,0.0003747643,0.0009791618,0.9497547,0.0011508204,0.00204522,5.726426e-06,2.6457897e-07,0.0002169296,1.4170106e-05,0.00018300768,7.1579434e-06,3.420341e-06,0.0006568931,1.8380393e-05,5.002658e-06,0.00023113014,5.4985823e-05,0.04047588,8.204792e-06,0.0005822387,0.0015737202,1.7519704e-05,2.3051573e-06,2.6526553e-08,2.302981e-05,1.27284e-05
fruit30_split/val/桂圆/22.jpeg,6,桂圆,6.0,桂圆,24.0,葡萄-红,2.0,山竹,1.0,8.3055994e-07,2.0086635e-07,0.0006018026,3.986509e-06,8.932793e-06,5.7195016e-06,0.98446226,6.4198484e-06,0.00033786875,1.1532465e-05,3.5480744e-07,4.468446e-05,4.2977957e-05,0.00013599305,5.232484e-07,6.0367097e-07,0.00016665968,3.7812242e-10,2.255815e-06,1.0851889e-08,4.6749328e-08,1.7368555e-05,1.18978685e-08,4.2551824e-06,0.014077893,4.3873097e-06,1.984324e-06,5.1235576e-05,8.287896e-06,1.0646065e-06
fruit30_split/val/桂圆/26.png,6,桂圆,6.0,桂圆,13.0,砂糖橘,5.0,柠檬,1.0,6.4604836e-05,2.282466e-06,1.5870577e-06,1.98058e-06,0.0005742176,0.0027377282,0.99023974,0.00041222048,1.600794e-05,4.4508265e-06,5.9943757e-09,1.075243e-05,1.8025135e-06,0.0046764817,1.4702127e-05,0.00033493465,0.00044646073,9.117183e-07,8.200927e-06,2.253995e-06,1.0278246e-07,0.00029096907,6.376816e-06,8.347374e-05,4.1397874e-05,6.888403e-08,1.6158705e-06,9.333955e-08,2.4120376e-05,3.1439586e-07
fruit30_split/val/桂圆/29.jpg,6,桂圆,6.0,桂圆,23.0,葡萄-白,21.0,荔枝,1.0,0.00058845483,3.9201296e-07,1.7225551e-05,2.939129e-05,3.5544577e-05,0.00011102063,0.98470056,6.64112e-05,0.0012870533,3.7754682e-05,2.9952065e-07,0.00011525057,5.880484e-06,5.753103e-05,4.962901e-05,1.1799508e-05,1.2428995e-05,1.3993032e-05,1.5601776e-06,1.07921e-06,1.9522586e-05,0.0026294691,3.0942024e-06,0.009377283,0.00079322484,5.669592e-06,2.6790403e-06,1.4623351e-08,1.8145878e-05,7.772758e-06
fruit30_split/val/桂圆/35.jpg,6,桂圆,6.0,桂圆,7.0,梨,11.0,猕猴桃,1.0,2.1247066e-05,6.660893e-09,2.8104147e-05,3.7298364e-09,3.0617284e-05,5.811919e-05,0.9973436,0.00072884234,0.00053823093,3.3801045e-06,4.2675148e-11,0.0006448878,2.375938e-06,0.00019565622,4.7173972e-07,6.524583e-07,0.00032981666,2.8258773e-08,2.124455e-05,2.2468674e-07,7.791385e-09,3.220304e-05,2.3081698e-08,4.2927087e-07,1.8152654e-05,8.340057e-07,2.8470252e-08,4.922379e-09,8.667193e-07,7.2451755e-08
fruit30_split/val/桂圆/4.jpg,6,桂圆,6.0,桂圆,11.0,猕猴桃,0.0,哈密瓜,1.0,0.01279924,4.7574263e-06,0.00089832203,4.069741e-05,0.008104179,0.00015947559,0.9249214,0.00024198885,0.00031450245,0.000116265415,2.4961406e-07,0.043785784,0.00030920195,0.0005706914,9.0371003e-07,0.0019974844,0.0014257635,3.0142277e-05,1.3847864e-05,4.3980985e-05,6.548021e-06,0.0004207954,3.42749e-09,0.001451947,0.0014586073,0.0005852538,8.259605e-06,2.09417e-07,2.1851169e-05,0.0002677717
fruit30_split/val/桂圆/42.jpg,6,桂圆,6.0,桂圆,5.0,柠檬,7.0,梨,1.0,8.437745e-06,4.2397918e-08,1.7955601e-07,3.7453376e-08,5.5359924e-05,0.00026151483,0.9995167,6.4803775e-05,6.309054e-06,1.5537367e-07,3.3712583e-10,2.3734805e-05,4.9828106e-08,8.002239e-06,8.3176865e-08,3.84329e-06,2.2214414e-05,7.1318413e-09,5.5876035e-06,4.2839332e-07,2.8840703e-09,1.3341295e-05,7.357658e-08,2.672461e-06,5.9520466e-06,2.44229e-07,1.9458259e-08,6.4334754e-10,3.6884035e-08,6.586333e-09
fruit30_split/val/桂圆/48.jpg,6,桂圆,6.0,桂圆,13.0,砂糖橘,8.0,椰子,1.0,9.3490144e-07,3.2280056e-08,6.284655e-06,6.352254e-07,1.894841e-05,7.912329e-06,0.9994253,1.3773159e-05,7.461081e-05,1.507194e-06,1.7986203e-08,4.6234527e-05,2.5071115e-06,0.00028993638,7.5441108e-06,2.8655984e-06,8.056999e-06,5.44153e-08,3.9752373e-05,1.2914965e-07,4.4508976e-08,4.092739e-05,8.939334e-08,1.04544704e-07,9.726914e-06,1.1209235e-06,1.436814e-07,4.619393e-07,3.0318364e-07,8.752347e-08
fruit30_split/val/桂圆/49.jpg,6,桂圆,6.0,桂圆,21.0,荔枝,8.0,椰子,1.0,0.00054865645,1.7315504e-07,9.475482e-06,2.1321746e-05,3.148128e-05,3.3902322e-06,0.98168564,0.00020007638,0.00073811563,1.4266545e-06,1.2116061e-06,0.0002649419,3.3167673e-06,0.00018583037,1.3989117e-05,1.1815949e-06,4.2071424e-06,2.098874e-05,3.3593144e-05,1.0854456e-05,8.971381e-05,0.015914723,3.0141562e-06,6.0603643e-06,0.00014708722,4.808166e-05,5.218771e-07,5.3634587e-08,5.0597794e-07,1.0188108e-05
fruit30_split/val/桂圆/52.jpg,6,桂圆,6.0,桂圆,11.0,猕猴桃,2.0,山竹,1.0,9.301347e-05,3.6711117e-07,0.010196227,3.5891826e-06,0.00601984,0.0032993127,0.7361615,0.0008755241,0.007249474,9.900377e-06,1.8073688e-08,0.23281802,1.3344807e-05,0.00020336383,6.864367e-06,4.284354e-05,0.002429232,2.0261803e-07,1.7681798e-05,7.555051e-05,1.1820955e-06,0.00022698518,5.0224975e-07,9.283972e-06,0.0001296123,2.0351301e-06,2.8784402e-07,8.221442e-08,2.5474608e-05,8.864673e-05
fruit30_split/val/桂圆/60.jpg,6,桂圆,6.0,桂圆,24.0,葡萄-红,13.0,砂糖橘,1.0,9.94644e-07,1.0153232e-08,6.4229056e-08,1.3819698e-06,2.3256832e-06,1.4150412e-05,0.99974245,4.404945e-06,5.186216e-06,5.6293777e-07,2.9064634e-10,2.1191274e-05,3.2628875e-09,4.821017e-05,4.159573e-05,1.0488951e-05,5.462727e-06,1.16361205e-08,1.2175968e-06,1.7559994e-07,3.742025e-09,1.2072835e-05,1.2135781e-07,1.3790884e-07,8.7078246e-05,1.9171158e-07,1.3848418e-08,4.0229793e-08,4.107534e-07,1.04390345e-07
fruit30_split/val/桂圆/66.jpg,6,桂圆,6.0,桂圆,4.0,柚子,16.0,芒果,1.0,3.855978e-05,5.3347935e-06,4.3872544e-05,1.2297003e-06,0.006201606,0.00089292054,0.9865131,0.0013918214,0.0004447854,6.7081596e-06,3.7957764e-07,0.0003465051,1.9098292e-05,0.0007538857,4.6633786e-06,0.0005717768,0.002090396,5.6305876e-08,0.00021468577,1.6449285e-05,3.1248527e-07,9.9427685e-05,4.704319e-07,0.00029490032,1.3060893e-05,3.7259128e-06,8.503815e-06,3.7615067e-07,1.8772027e-05,2.6480818e-06
fruit30_split/val/桂圆/73.jpg,6,桂圆,6.0,桂圆,5.0,柠檬,21.0,荔枝,1.0,0.0041730143,3.284055e-06,2.172866e-05,0.00054907147,0.008424159,0.024265828,0.91929203,0.0017178215,0.00023387794,4.193062e-06,5.5505883e-08,0.00079121813,9.3352736e-07,0.00018352177,3.9204195e-07,0.0019752155,0.0046748514,3.423446e-06,0.00024111109,0.0005877022,1.6127946e-05,0.019819977,6.059503e-06,0.010739862,0.0022053034,1.2062995e-05,2.5953805e-06,4.4588155e-08,2.4275698e-05,3.0278161e-05
fruit30_split/val/桂圆/79.jpg,6,桂圆,6.0,桂圆,21.0,荔枝,0.0,哈密瓜,1.0,0.0012772173,1.8975333e-08,6.7542173e-06,1.7541643e-05,7.0492606e-05,2.0706505e-06,0.9954466,0.00044046686,0.00011330354,1.1374683e-07,8.584702e-10,9.961464e-05,1.649395e-06,2.1714409e-06,9.3417846e-08,3.542458e-07,8.66137e-06,3.7339586e-08,1.919111e-05,3.6701108e-06,1.2219091e-07,0.0024110265,3.4939738e-08,6.5700347e-06,6.886083e-05,3.0787114e-06,2.0881438e-07,1.6720768e-09,6.427628e-08,3.385972e-08
fruit30_split/val/桂圆/82.jpg,6,桂圆,6.0,桂圆,8.0,椰子,4.0,柚子,1.0,0.00696785,1.91588e-05,0.0080032945,0.00010380901,0.1308576,0.027662233,0.5509083,0.006362152,0.20720413,0.001253801,4.028383e-05,0.014556294,3.7371035e-05,0.00019238032,9.264091e-05,0.0012841076,0.010535441,3.0088595e-06,0.00044684316,0.00031382486,1.5288486e-05,0.0011733194,1.8613477e-05,0.00044250156,0.0146372765,0.001044592,4.110814e-05,3.1750642e-05,0.015347805,0.0004032486
fruit30_split/val/桂圆/87.jpeg,6,桂圆,6.0,桂圆,11.0,猕猴桃,21.0,荔枝,1.0,2.352337e-05,2.430414e-08,7.4779996e-07,1.0474764e-06,9.2019756e-05,4.7890477e-05,0.9950572,0.00021190969,0.00032428754,1.7147244e-06,2.7595142e-08,0.0030659756,4.3321378e-07,7.880976e-05,3.0365314e-08,1.6964096e-06,0.00014691552,4.1385334e-08,3.340703e-05,6.0098787e-06,2.9624955e-06,0.0008959338,1.4460044e-06,3.353261e-06,7.9358216e-07,1.2875264e-06,2.9822274e-08,3.5422662e-08,3.7066403e-07,1.6503392e-07
fruit30_split/val/桂圆/88.jpeg,6,桂圆,6.0,桂圆,21.0,荔枝,8.0,椰子,1.0,9.524649e-07,3.4488412e-08,1.7254815e-05,6.904908e-07,5.44033e-07,3.3359133e-06,0.99978775,5.6253853e-06,3.0470577e-05,7.5616946e-08,7.58384e-11,3.0233512e-05,5.668459e-09,4.1283542e-07,1.326548e-05,1.773356e-07,3.3527404e-06,2.0847528e-09,3.7353843e-07,1.208953e-06,2.077989e-08,9.3424576e-05,1.2186562e-09,1.8781637e-07,9.954914e-06,2.3179787e-08,3.0795036e-08,1.4885855e-08,5.840664e-07,4.639082e-08
fruit30_split/val/桂圆/90.jpeg,6,桂圆,6.0,桂圆,21.0,荔枝,11.0,猕猴桃,1.0,5.4103515e-05,2.787391e-07,0.000110874804,6.98996e-05,0.0067794384,0.00019089387,0.9351978,0.0008292171,0.003430602,2.9760197e-06,3.2189707e-08,0.020385126,9.76079e-05,8.965952e-05,9.5213596e-07,4.0509527e-05,0.0012413696,2.0152183e-06,0.0016437729,3.8600974e-05,7.9883284e-07,0.026538542,1.0100384e-09,0.0008758311,0.0022449228,0.00012065467,1.1117377e-05,2.5423546e-07,1.4134037e-06,7.536743e-07
fruit30_split/val/桂圆/99.jpg,6,桂圆,6.0,桂圆,24.0,葡萄-红,0.0,哈密瓜,1.0,0.0014146252,5.342957e-05,0.001029848,1.5566218e-05,7.511408e-05,7.26029e-05,0.9895573,0.00011794778,0.001264749,4.8056213e-06,6.2621393e-07,0.0011661007,1.6499542e-05,8.966185e-05,4.5190677e-06,0.00010167967,0.000668773,2.1279695e-06,8.356952e-06,4.2315773e-06,2.423128e-05,0.0010545477,9.750507e-06,0.0003948315,0.002726114,4.5213208e-05,5.134813e-05,1.4754302e-06,1.4986957e-05,8.926746e-06
fruit30_split/val/梨/1.jpg,7,梨,19.0,苹果-青,7.0,梨,11.0,猕猴桃,1.0,9.7101794e-05,1.8238214e-06,8.7111155e-05,2.4079141e-05,0.019095307,0.020764507,4.3481476e-05,0.38337892,0.00024399879,2.021179e-06,3.7208083e-06,0.036622018,2.9866844e-06,2.763789e-06,5.7598786e-08,8.228016e-06,0.00042042395,1.7180037e-05,0.0014544788,0.53695637,1.5700367e-05,1.4100277e-05,3.408096e-05,0.0004964815,7.798929e-06,0.00010120357,3.5217545e-05,2.0208781e-06,3.978135e-05,2.701459e-05
fruit30_split/val/梨/11.jpg,7,梨,7.0,梨,19.0,苹果-青,18.0,苹果-红,1.0,3.17875e-05,1.3033816e-06,8.1787635e-05,2.4971966e-06,0.006784063,0.0031149953,0.00262913,0.48691192,0.0063691153,5.2130395e-06,8.1051e-07,0.00018032653,0.0055320184,0.00012177203,3.561924e-06,2.6658035e-05,0.0019789978,2.9344037e-05,0.029405044,0.4509818,9.64496e-06,0.0048081256,2.9553405e-05,7.0157446e-05,0.00018179443,0.00044067425,3.851033e-05,5.0685027e-05,0.00015954647,1.9241408e-05
