X,Y,Z,标注类别名称,预测类别,图像路径
0.28331432,1.537064,2.7617245,椰子,椰子,fruit30_split/val/椰子/142.jpg
0.62583536,0.30450878,4.0187674,椰子,桂圆,fruit30_split/val/椰子/163.jpg
1.7158502,0.9549541,3.8309262,椰子,椰子,fruit30_split/val/椰子/165.jpg
-0.01132791,1.3774585,2.968536,椰子,椰子,fruit30_split/val/椰子/17.jpeg
0.045710135,1.2846019,3.0281441,椰子,椰子,fruit30_split/val/椰子/170.jpg
0.019809762,1.3246242,3.0041304,椰子,椰子,fruit30_split/val/椰子/175.jpg
0.38077486,1.4649566,2.8413177,椰子,椰子,fruit30_split/val/椰子/176.jpg
-0.7350121,1.0847715,4.363615,椰子,椰子,fruit30_split/val/椰子/185.jpg
0.9710669,2.2811263,2.7827334,椰子,西瓜,fruit30_split/val/椰子/187.jpg
1.725164,0.8143336,2.5688326,椰子,椰子,fruit30_split/val/椰子/190.jpg
0.71931183,0.6984304,4.9453797,椰子,椰子,fruit30_split/val/椰子/194.jpg
2.5008776,0.76138574,4.04254,椰子,椰子,fruit30_split/val/椰子/195.jpg
0.38122526,1.4717431,2.5158932,椰子,椰子,fruit30_split/val/椰子/196.jpg
0.49322122,0.8072237,2.2078485,椰子,椰子,fruit30_split/val/椰子/197.png
1.7645149,0.44903976,3.4567366,椰子,椰子,fruit30_split/val/椰子/199.jpg
0.5849594,0.3500555,3.662616,椰子,椰子,fruit30_split/val/椰子/23.png
0.56818694,0.32844236,4.1185107,椰子,椰子,fruit30_split/val/椰子/25.jpg
0.46172652,0.6110699,4.500681,椰子,桂圆,fruit30_split/val/椰子/30.jpg
0.5517853,0.92743963,3.6890104,椰子,椰子,fruit30_split/val/椰子/33.jpg
0.049823333,1.3409588,2.9702551,椰子,椰子,fruit30_split/val/椰子/36.jpg
0.48633277,0.38744378,3.3993623,椰子,椰子,fruit30_split/val/椰子/43.jpg
0.5359764,0.39824355,3.4034529,椰子,椰子,fruit30_split/val/椰子/49.jpg
0.13924931,0.69354504,3.0741231,椰子,椰子,fruit30_split/val/椰子/5.jpg
3.8856916,1.3584244,3.4352627,椰子,桂圆,fruit30_split/val/椰子/57.jpg
0.41467673,0.3470256,3.1774712,椰子,椰子,fruit30_split/val/椰子/60.jpeg
0.15151039,1.500193,2.890508,椰子,椰子,fruit30_split/val/椰子/78.jpg
0.16193809,1.4607167,2.7743402,椰子,椰子,fruit30_split/val/椰子/80.jpg
2.3952665,0.8122282,4.0371246,椰子,椰子,fruit30_split/val/椰子/81.jpg
1.9392952,0.745003,4.120544,椰子,椰子,fruit30_split/val/椰子/84.jpg
0.4752594,0.4554003,3.3798501,椰子,椰子,fruit30_split/val/椰子/90.jpg
1.7998908,3.7037268,2.0211318,榴莲,榴莲,fruit30_split/val/榴莲/10.jpg
1.8316365,2.6840825,2.745847,榴莲,香蕉,fruit30_split/val/榴莲/101.jpg
4.460108,2.9846976,4.1868443,榴莲,荔枝,fruit30_split/val/榴莲/102.jpg
1.8507922,3.795415,1.9220043,榴莲,榴莲,fruit30_split/val/榴莲/106.jpg
4.4899178,3.1256485,4.0545325,榴莲,榴莲,fruit30_split/val/榴莲/112.jpg
1.4476784,1.5853213,3.7291403,榴莲,榴莲,fruit30_split/val/榴莲/135.jpg
1.7044406,3.7000835,1.8939546,榴莲,榴莲,fruit30_split/val/榴莲/149.jpeg
2.1426983,3.8085606,2.1870234,榴莲,榴莲,fruit30_split/val/榴莲/150.jpg
2.1189826,3.779831,2.1064446,榴莲,榴莲,fruit30_split/val/榴莲/161.jpg
1.8534696,3.7922137,1.9455144,榴莲,榴莲,fruit30_split/val/榴莲/163.jpg
1.8137119,3.5730753,2.163919,榴莲,榴莲,fruit30_split/val/榴莲/170.jpg
1.9399843,3.8928397,1.8860905,榴莲,榴莲,fruit30_split/val/榴莲/181.jpg
1.7599194,3.2089717,2.1495745,榴莲,柚子,fruit30_split/val/榴莲/191.jpg
-0.4610826,0.86467373,4.1217666,榴莲,榴莲,fruit30_split/val/榴莲/198.jpg
1.7660614,3.442454,2.1954005,榴莲,榴莲,fruit30_split/val/榴莲/20.jpg
4.4675035,3.1430354,3.806455,榴莲,榴莲,fruit30_split/val/榴莲/3.jpg
2.3113625,4.134522,1.9115688,榴莲,榴莲,fruit30_split/val/榴莲/36.jpg
4.5000777,3.2605135,3.9208672,榴莲,榴莲,fruit30_split/val/榴莲/39.jpg
4.477763,3.0312665,4.0127473,榴莲,榴莲,fruit30_split/val/榴莲/43.jpg
4.527191,3.1902053,3.821787,榴莲,榴莲,fruit30_split/val/榴莲/44.jpeg
1.8059492,3.7183764,2.0114288,榴莲,榴莲,fruit30_split/val/榴莲/46.jpg
4.4856334,3.186777,3.7872193,榴莲,榴莲,fruit30_split/val/榴莲/47.jpg
1.9230049,3.7747557,1.976264,榴莲,榴莲,fruit30_split/val/榴莲/55.jpg
1.9911786,3.8660953,1.9232227,榴莲,榴莲,fruit30_split/val/榴莲/58.jpg
3.8232212,1.5538653,3.5157268,榴莲,榴莲,fruit30_split/val/榴莲/71.jpg
2.0742524,3.958654,1.8831084,榴莲,榴莲,fruit30_split/val/榴莲/74.jpg
1.813848,3.71126,2.023033,榴莲,榴莲,fruit30_split/val/榴莲/75.jpg
1.7913085,3.6724908,2.0334394,榴莲,榴莲,fruit30_split/val/榴莲/78.jpg
0.6341692,2.2846227,1.8215258,榴莲,杨梅,fruit30_split/val/榴莲/84.png
0.39774793,2.509728,2.5839684,榴莲,柠檬,fruit30_split/val/榴莲/85.jpg
0.94343203,1.3827894,4.176725,榴莲,芒果,fruit30_split/val/榴莲/87.jpg
4.503533,3.2215178,3.9132702,榴莲,榴莲,fruit30_split/val/榴莲/88.jpg
1.686003,3.3730912,2.1811771,榴莲,榴莲,fruit30_split/val/榴莲/90.jpg
4.4903884,3.1402867,4.0526934,榴莲,榴莲,fruit30_split/val/榴莲/91.jpg
1.6177952,3.120462,2.255691,榴莲,榴莲,fruit30_split/val/榴莲/98.jpg
1.5295777,2.0925324,2.4381688,榴莲,柠檬,fruit30_split/val/榴莲/99.jpg
0.9952046,4.6733108,4.5216484,火龙果,火龙果,fruit30_split/val/火龙果/103.jpg
0.9654162,4.749003,4.458264,火龙果,火龙果,fruit30_split/val/火龙果/106.jpg
0.93202615,4.722407,4.389291,火龙果,火龙果,fruit30_split/val/火龙果/109.jpg
1.0231868,4.690262,4.4939127,火龙果,火龙果,fruit30_split/val/火龙果/113.jpg
1.1003015,4.453125,4.4343033,火龙果,火龙果,fruit30_split/val/火龙果/114.jpg
1.0162312,4.692944,4.4898553,火龙果,火龙果,fruit30_split/val/火龙果/118.jpg
0.9014069,4.7104144,4.3707347,火龙果,火龙果,fruit30_split/val/火龙果/13.jpg
1.5616752,2.8649464,4.2231483,火龙果,火龙果,fruit30_split/val/火龙果/138.jpg
0.80534285,4.4604225,4.143367,火龙果,火龙果,fruit30_split/val/火龙果/153.jpg
1.0177655,4.6847463,4.4867115,火龙果,火龙果,fruit30_split/val/火龙果/163.jpg
1.3494835,3.8277657,4.5714374,火龙果,火龙果,fruit30_split/val/火龙果/164.jpg
0.90260535,4.4045596,4.232447,火龙果,火龙果,fruit30_split/val/火龙果/172.jpg
1.5323485,3.1364276,4.4980235,火龙果,火龙果,fruit30_split/val/火龙果/176.jpg
0.8611733,4.7109838,4.2996693,火龙果,火龙果,fruit30_split/val/火龙果/184.jpg
0.9902247,4.4594254,4.638511,火龙果,苹果-红,fruit30_split/val/火龙果/19.jpg
1.1678202,4.2955894,4.5107436,火龙果,火龙果,fruit30_split/val/火龙果/191.jpg
0.8748131,4.697061,4.331465,火龙果,火龙果,fruit30_split/val/火龙果/196.jpg
1.0442002,4.6047215,4.5150027,火龙果,火龙果,fruit30_split/val/火龙果/197.jpg
1.1602072,4.1493673,4.3160295,火龙果,火龙果,fruit30_split/val/火龙果/21.jpg
0.8354736,4.631417,4.2640343,火龙果,火龙果,fruit30_split/val/火龙果/23.jpg
0.8393764,4.7429805,4.311224,火龙果,火龙果,fruit30_split/val/火龙果/29.jpg
1.1275926,4.521466,4.568455,火龙果,椰子,fruit30_split/val/火龙果/3.jpg
2.515552,2.0322356,4.157866,火龙果,火龙果,fruit30_split/val/火龙果/33.jpg
0.8531513,4.6064105,4.2756953,火龙果,火龙果,fruit30_split/val/火龙果/34.jpg
1.8659289,3.3776171,3.2251194,火龙果,火龙果,fruit30_split/val/火龙果/45.jpg
1.2535213,4.044245,4.566967,火龙果,火龙果,fruit30_split/val/火龙果/47.jpeg
0.78421354,4.675366,4.1959267,火龙果,火龙果,fruit30_split/val/火龙果/56.jpg
1.046056,4.5939546,4.523832,火龙果,火龙果,fruit30_split/val/火龙果/60.jpg
1.0546215,4.7297807,4.479844,火龙果,火龙果,fruit30_split/val/火龙果/64.jpg
2.5390491,1.9656233,4.161599,火龙果,火龙果,fruit30_split/val/火龙果/70.jpg
1.6828264,3.0372496,4.3394833,火龙果,火龙果,fruit30_split/val/火龙果/76.jpeg
1.0883312,4.6307955,4.5663514,火龙果,火龙果,fruit30_split/val/火龙果/78.jpg
0.820604,4.763108,4.271382,火龙果,火龙果,fruit30_split/val/火龙果/80.jpg
0.81210697,3.2206726,3.1702979,火龙果,火龙果,fruit30_split/val/火龙果/83.jpg
1.0022693,4.6136646,4.494765,火龙果,火龙果,fruit30_split/val/火龙果/84.jpg
2.424962,1.6741571,4.34782,火龙果,石榴,fruit30_split/val/火龙果/90.jpg
-0.003178773,0.66419756,2.0001645,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/101.jpg
2.102161,0.18107185,4.5946517,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/113.jpg
-0.6305433,1.4065661,1.3993957,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/118.jpeg
0.5485545,0.4310034,3.3847694,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/124.jpg
0.79563373,1.6687486,3.5760407,猕猴桃,黄瓜,fruit30_split/val/猕猴桃/127.jpg
2.5488808,1.5326947,4.101378,猕猴桃,哈密瓜,fruit30_split/val/猕猴桃/128.jpg
-0.3748696,1.0568264,1.9654988,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/136.jpg
-0.7745834,1.3325849,1.3173016,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/144.jpg
2.1331499,0.23551835,4.6446867,猕猴桃,桂圆,fruit30_split/val/猕猴桃/149.jpeg
-0.6788991,1.2789713,1.438383,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/167.png
-0.8205052,1.0784248,1.6103449,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/17.jpg
2.0337925,0.2510275,4.633739,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/188.jpg
2.0714562,0.15205364,4.377461,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/192.jpeg
-0.64096546,1.4033946,1.3829906,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/197.jpg
-0.74059576,1.1567954,1.5613949,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/199.jpeg
0.7427653,2.7764375,2.6855433,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/32.jpg
-0.7695417,1.0397323,1.632612,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/34.jpg
4.418102,3.3895152,4.0211606,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/38.jpeg
-0.7220428,0.96582747,1.7226025,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/40.jpg
-0.76224035,1.2414964,1.4432731,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/41.jpeg
-0.46272197,1.4458369,1.5012654,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/44.jpg
-0.8207276,1.2131082,1.4871907,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/46.jpg
-0.7081968,1.2930568,1.37036,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/47.jpg
-0.7167193,1.3748599,1.3418145,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/48.jpg
-0.8388688,1.0765345,1.647341,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/50.jpg
-0.6634917,1.3449668,1.4445962,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/54.jpg
-0.7801192,1.0614153,1.658837,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/56.jpg
-0.6157521,0.90852374,1.8915361,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/57.jpg
-0.7311243,1.2358633,1.4921596,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/6.jpeg
-0.69611436,1.3533114,1.3737388,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/66.jpg
-0.71291393,0.95245147,1.8413923,猕猴桃,芒果,fruit30_split/val/猕猴桃/68.jpg
-0.73592526,1.2881888,1.3989747,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/70.jpg
-0.6800544,1.3799149,1.3796897,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/77.jpg
-0.73739994,1.2672826,1.4258794,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/92.jpg
1.7184733,0.4840529,3.7233396,猕猴桃,柚子,fruit30_split/val/猕猴桃/94.jpeg
-0.5738492,1.3946323,1.4475678,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/96.jpg
-0.5572773,1.4493308,1.4902498,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/99.jpg
1.8846638,2.9519212,7.3554373,石榴,石榴,fruit30_split/val/石榴/10.jpg
1.7572787,2.9479346,4.591453,石榴,石榴,fruit30_split/val/石榴/101.jpg
1.8406366,2.8932018,4.1925077,石榴,西红柿,fruit30_split/val/石榴/106.jpg
1.735399,2.9724987,4.442138,石榴,石榴,fruit30_split/val/石榴/107.jpg
3.858148,1.2543727,3.3753943,石榴,石榴,fruit30_split/val/石榴/114.jpg
1.7361431,2.9789007,7.270586,石榴,石榴,fruit30_split/val/石榴/115.jpg
1.7101268,2.913229,7.2007327,石榴,石榴,fruit30_split/val/石榴/12.png
1.7938114,2.909822,4.6429276,石榴,石榴,fruit30_split/val/石榴/127.jpg
3.8582826,1.3110988,3.3605113,石榴,脐橙,fruit30_split/val/石榴/134.jpg
1.6605449,3.1011853,6.829929,石榴,石榴,fruit30_split/val/石榴/136.jpg
1.6594925,2.595873,6.739768,石榴,石榴,fruit30_split/val/石榴/14.jpg
1.709634,2.9997993,7.232624,石榴,石榴,fruit30_split/val/石榴/147.jpg
3.2014613,3.3188765,5.077848,石榴,杨梅,fruit30_split/val/石榴/155.jpeg
1.6749078,2.9639215,7.226591,石榴,石榴,fruit30_split/val/石榴/158.jpg
1.5898553,3.0842695,7.362675,石榴,石榴,fruit30_split/val/石榴/174.jpeg
1.8182406,2.995265,7.3334975,石榴,石榴,fruit30_split/val/石榴/175.jpg
1.8300073,3.0044024,7.365949,石榴,石榴,fruit30_split/val/石榴/179.jpg
1.4684331,3.028166,7.3331137,石榴,石榴,fruit30_split/val/石榴/19.jpg
1.8562458,2.9624789,7.33737,石榴,石榴,fruit30_split/val/石榴/2.png
1.5208446,3.0111337,7.2978086,石榴,石榴,fruit30_split/val/石榴/27.jpg
2.0579176,1.4918418,4.26007,石榴,石榴,fruit30_split/val/石榴/33.jpg
1.3538402,3.6155803,4.752132,石榴,石榴,fruit30_split/val/石榴/35.jpg
1.7215251,2.9669175,7.0878873,石榴,葡萄-红,fruit30_split/val/石榴/43.jpeg
1.8592379,1.2885057,4.1331677,石榴,石榴,fruit30_split/val/石榴/44.jpg
2.0724468,1.4834008,4.274249,石榴,石榴,fruit30_split/val/石榴/46.jpg
1.6554065,2.904404,7.232631,石榴,石榴,fruit30_split/val/石榴/49.jpg
1.8682846,1.2569641,4.1531634,石榴,石榴,fruit30_split/val/石榴/5.jpg
1.4911462,3.0934176,7.2861013,石榴,石榴,fruit30_split/val/石榴/55.jpg
2.0863695,1.5482821,4.340636,石榴,石榴,fruit30_split/val/石榴/6.jpg
1.6574329,2.9532363,4.329563,石榴,石榴,fruit30_split/val/石榴/60.jpg
1.3444549,3.1181862,7.1600614,石榴,石榴,fruit30_split/val/石榴/66.jpg
1.7719345,3.0184395,6.917891,石榴,石榴,fruit30_split/val/石榴/67.jpg
1.791636,2.9807553,7.2860537,石榴,石榴,fruit30_split/val/石榴/77.jpg
1.8040079,2.9716818,7.2637153,石榴,石榴,fruit30_split/val/石榴/80.jpg
1.715963,3.0759857,7.3843307,石榴,石榴,fruit30_split/val/石榴/84.jpg
1.8741401,1.2742649,4.181275,石榴,石榴,fruit30_split/val/石榴/88.jpg
1.9980713,1.3825299,4.1417613,石榴,石榴,fruit30_split/val/石榴/89.jpg
0.7083934,1.6834968,4.7432394,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/101.jpg
0.30939764,1.1557385,4.7793555,砂糖橘,柚子,fruit30_split/val/砂糖橘/103.jpg
0.098880365,2.0356605,3.3494787,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/104.jpg
1.3015916,1.2987385,4.746631,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/110.jpg
0.94312114,2.1718538,3.7618084,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/112.jpg
0.65817106,1.7986522,4.8027706,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/113.jpg
0.18137993,2.1249588,3.4668148,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/128.jpg
2.25414,1.1795169,5.0699725,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/130.jpg
0.62964976,1.8099487,4.4321594,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/132.jpg
0.70588416,1.5969588,4.6882224,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/155.png
1.0870672,1.3378661,4.949176,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/163.jpg
0.54892725,1.1681234,5.33968,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/164.jpg
1.2875392,1.3549658,4.6965694,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/177.jpg
0.67555964,1.7691622,4.748513,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/180.jpg
0.18110839,2.2561812,3.7528255,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/183.jpg
0.81245255,2.039902,3.8906596,砂糖橘,芒果,fruit30_split/val/砂糖橘/193.jpg
0.8128969,1.492716,4.7243824,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/194.jpg
0.3203339,1.0038793,4.867225,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/25.jpg
0.72174096,1.2643095,5.5058346,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/28.jpg
1.3736243,1.2664325,4.760515,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/29.jpg
0.88964933,1.5336757,5.813254,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/35.jpg
0.75569016,1.2734867,5.448406,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/38.png
0.83403295,1.4346405,5.2839823,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/43.jpeg
1.5485103,1.031735,5.040512,砂糖橘,脐橙,fruit30_split/val/砂糖橘/44.jpg
0.53308386,2.3707113,3.6575134,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/49.jpg
0.3119457,2.435084,3.4436278,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/5.jpg
0.73816353,1.2503997,5.4019904,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/55.jpg
2.1305783,1.0270326,5.1138067,砂糖橘,脐橙,fruit30_split/val/砂糖橘/58.jpg
0.9229353,1.3919622,4.7852063,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/6.png
1.0486304,1.4141343,4.80106,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/60.jpg
0.3335071,1.7146521,3.5573936,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/62.jpg
2.5786102,1.4424173,5.0289493,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/63.jpg
1.022036,1.4226543,4.803238,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/77.jpeg
0.8669355,1.1259813,4.5451484,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/78.jpg
1.7732953,1.1500643,4.7056694,砂糖橘,脐橙,fruit30_split/val/砂糖橘/97.jpeg
2.6121483,2.1139042,2.8653855,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/10.jpg
1.9576838,2.6133869,2.612554,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/106.jpg
3.181502,1.7641578,3.0298092,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/108.jpg
1.9892397,2.315301,2.6041493,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/11.jpg
3.1668413,1.8245634,2.911461,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/111.jpg
2.1490138,2.155354,2.7754164,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/114.jpeg
2.5895367,2.134649,2.8053775,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/116.jpg
1.6771026,2.9461653,3.913677,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/121.jpg
3.5028756,1.5037335,3.186585,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/128.jpg
0.4488252,0.5591016,3.8700955,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/138.jpg
2.2062652,2.1851728,2.7975485,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/150.jpg
2.21372,2.0873017,2.7509167,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/160.jpg
3.0125103,1.923212,2.9498856,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/167.jpg
2.05363,2.3410044,2.4623513,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/175.jpg
1.942685,2.386331,3.0506086,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/181.jpg
1.7814206,1.9445306,2.8786588,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/186.jpeg
1.0654756,2.8538687,3.855792,胡萝卜,西瓜,fruit30_split/val/胡萝卜/188.jpg
3.1452055,1.730161,2.9059227,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/19.jpg
1.8908831,2.3819227,2.539502,胡萝卜,芒果,fruit30_split/val/胡萝卜/192.jpg
3.1043692,1.515198,3.4408,胡萝卜,黄瓜,fruit30_split/val/胡萝卜/196.jpg
3.110112,1.7410963,2.8462858,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/20.jpg
0.9571094,2.8887863,2.7604015,胡萝卜,芒果,fruit30_split/val/胡萝卜/21.jpg
1.8240104,2.3060596,2.9939866,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/23.jpeg
2.064953,2.2824547,2.500885,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/30.jpg
2.093643,2.1431508,2.498059,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/35.jpg
3.209533,1.7249848,3.025412,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/57.jpg
2.2116606,2.171871,2.8252885,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/61.jpg
2.2307153,2.1369455,2.8222048,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/63.jpg
2.169767,2.2929206,2.4176633,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/65.jpg
3.258491,1.7880603,3.046535,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/75.jpg
2.9012303,1.8130373,2.915058,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/76.jpg
3.1732547,1.8109761,2.9050603,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/80.jpg
0.70347506,2.988399,3.263655,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/83.jpg
1.8912926,2.068116,2.667088,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/85.jpg
2.0018976,2.3955228,3.1843383,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/87.jpeg
2.6024919,2.0994632,2.8232005,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/95.jpg
0.13501832,2.2831533,3.6700625,脐橙,脐橙,fruit30_split/val/脐橙/101.jpg
1.6822137,0.99955165,5.1189437,脐橙,脐橙,fruit30_split/val/脐橙/105.jpg
0.17011191,2.5573041,3.3207219,脐橙,脐橙,fruit30_split/val/脐橙/109.jpg
1.5517528,1.1703318,4.6559525,脐橙,脐橙,fruit30_split/val/脐橙/123.jpg
1.401731,1.1881933,4.720616,脐橙,脐橙,fruit30_split/val/脐橙/124.jpg
3.9094846,1.3806661,3.385134,脐橙,胡萝卜,fruit30_split/val/脐橙/13.jpg
1.6614369,1.2363949,4.4884744,脐橙,脐橙,fruit30_split/val/脐橙/135.jpg
1.7866403,0.94098216,4.839344,脐橙,脐橙,fruit30_split/val/脐橙/142.jpg
1.7868197,0.8232476,4.816827,脐橙,脐橙,fruit30_split/val/脐橙/145.jpg
0.4790997,1.4360006,3.7909234,脐橙,砂糖橘,fruit30_split/val/脐橙/147.jpg
0.077066295,2.7818391,3.0089617,脐橙,柠檬,fruit30_split/val/脐橙/148.jpg
-0.012640489,2.836363,2.8411245,脐橙,柠檬,fruit30_split/val/脐橙/155.jpg
3.830804,1.3640401,3.33567,脐橙,脐橙,fruit30_split/val/脐橙/16.jpg
1.2130336,1.0733738,4.866427,脐橙,砂糖橘,fruit30_split/val/脐橙/161.jpg
0.639029,1.3800342,3.6545877,脐橙,砂糖橘,fruit30_split/val/脐橙/162.jpg
0.096200146,2.5660284,3.280561,脐橙,脐橙,fruit30_split/val/脐橙/168.jpeg
1.7854917,0.9228303,4.6641526,脐橙,脐橙,fruit30_split/val/脐橙/173.jpg
-0.006814115,2.4501474,3.3793485,脐橙,脐橙,fruit30_split/val/脐橙/178.jpg
2.185725,1.2045736,5.023125,脐橙,脐橙,fruit30_split/val/脐橙/179.jpg
1.6167351,1.0270114,5.0766826,脐橙,脐橙,fruit30_split/val/脐橙/181.jpg
0.20541579,2.4388137,3.4411216,脐橙,脐橙,fruit30_split/val/脐橙/184.jpg
1.6369451,1.090605,4.8319225,脐橙,脐橙,fruit30_split/val/脐橙/185.jpg
0.042535484,2.543351,3.2962406,脐橙,脐橙,fruit30_split/val/脐橙/19.jpg
0.75672597,1.6074853,4.6828437,脐橙,砂糖橘,fruit30_split/val/脐橙/191.jpg
1.6736044,1.059837,4.8782907,脐橙,脐橙,fruit30_split/val/脐橙/21.jpg
3.87262,1.5300747,3.6116111,脐橙,桂圆,fruit30_split/val/脐橙/29.jpeg
3.9002717,1.3452151,3.3562648,脐橙,脐橙,fruit30_split/val/脐橙/3.jpg
1.7177129,1.090261,4.8885612,脐橙,脐橙,fruit30_split/val/脐橙/36.jpeg
1.3445538,1.0961813,4.7796702,脐橙,脐橙,fruit30_split/val/脐橙/46.jpg
1.8487221,0.88608384,4.716837,脐橙,脐橙,fruit30_split/val/脐橙/51.jpg
0.09665434,2.3370512,3.9231927,脐橙,脐橙,fruit30_split/val/脐橙/54.jpg
0.062172875,2.4487898,3.405979,脐橙,脐橙,fruit30_split/val/脐橙/59.jpeg
1.4177897,1.303751,4.519359,脐橙,脐橙,fruit30_split/val/脐橙/60.jpg
2.0237641,0.7724944,4.6133823,脐橙,脐橙,fruit30_split/val/脐橙/62.jpg
0.00032542413,2.5297863,3.1437507,脐橙,脐橙,fruit30_split/val/脐橙/66.jpg
0.90576774,1.1312208,4.7204404,脐橙,梨,fruit30_split/val/脐橙/67.jpg
1.6105435,3.0856998,3.0767782,脐橙,砂糖橘,fruit30_split/val/脐橙/75.jpg
