X,Y,标注类别名称,预测类别,图像路径
1.3266194,3.8646183,榴莲,榴莲,fruit30_split/val/榴莲/135.jpg
1.5173444,4.2365513,榴莲,榴莲,fruit30_split/val/榴莲/149.jpeg
1.9207165,4.0683975,榴莲,榴莲,fruit30_split/val/榴莲/150.jpg
1.9806281,4.0174236,榴莲,榴莲,fruit30_split/val/榴莲/161.jpg
1.6213404,4.203851,榴莲,榴莲,fruit30_split/val/榴莲/163.jpg
1.5820556,4.0134525,榴莲,榴莲,fruit30_split/val/榴莲/170.jpg
1.7530452,4.400674,榴莲,榴莲,fruit30_split/val/榴莲/181.jpg
0.91239625,3.9565854,榴莲,柚子,fruit30_split/val/榴莲/191.jpg
1.3084763,3.6512728,榴莲,榴莲,fruit30_split/val/榴莲/198.jpg
1.4127285,3.975365,榴莲,榴莲,fruit30_split/val/榴莲/20.jpg
3.5080564,-0.5800064,榴莲,榴莲,fruit30_split/val/榴莲/3.jpg
2.1937764,4.346998,榴莲,榴莲,fruit30_split/val/榴莲/36.jpg
3.5520704,-0.7563363,榴莲,榴莲,fruit30_split/val/榴莲/39.jpg
3.3568594,-0.49190763,榴莲,榴莲,fruit30_split/val/榴莲/43.jpg
3.527908,-0.552195,榴莲,榴莲,fruit30_split/val/榴莲/44.jpeg
1.5431637,4.113101,榴莲,榴莲,fruit30_split/val/榴莲/46.jpg
3.5205314,-0.6015052,榴莲,榴莲,fruit30_split/val/榴莲/47.jpg
1.5956433,4.2164636,榴莲,榴莲,fruit30_split/val/榴莲/55.jpg
1.6736397,4.35002,榴莲,榴莲,fruit30_split/val/榴莲/58.jpg
2.728095,0.93523747,榴莲,榴莲,fruit30_split/val/榴莲/71.jpg
1.841376,4.420534,榴莲,榴莲,fruit30_split/val/榴莲/74.jpg
1.5911121,4.0619965,榴莲,榴莲,fruit30_split/val/榴莲/75.jpg
1.4925059,4.0858755,榴莲,榴莲,fruit30_split/val/榴莲/78.jpg
-0.87854797,4.1858463,榴莲,杨梅,fruit30_split/val/榴莲/84.png
-0.7059333,3.2008424,榴莲,柠檬,fruit30_split/val/榴莲/85.jpg
-0.60582143,2.2254007,榴莲,芒果,fruit30_split/val/榴莲/87.jpg
3.4406307,-0.742284,榴莲,榴莲,fruit30_split/val/榴莲/88.jpg
1.2855246,3.870857,榴莲,榴莲,fruit30_split/val/榴莲/90.jpg
3.436537,-0.7202949,榴莲,榴莲,fruit30_split/val/榴莲/91.jpg
0.562166,3.7422726,榴莲,榴莲,fruit30_split/val/榴莲/98.jpg
0.30082563,3.5180082,榴莲,柠檬,fruit30_split/val/榴莲/99.jpg
-0.65222144,6.272134,火龙果,火龙果,fruit30_split/val/火龙果/103.jpg
-0.69078624,6.3484917,火龙果,火龙果,fruit30_split/val/火龙果/106.jpg
-0.70203185,6.3082213,火龙果,火龙果,fruit30_split/val/火龙果/109.jpg
-0.6213425,6.3085966,火龙果,火龙果,fruit30_split/val/火龙果/113.jpg
-0.6364535,6.0196486,火龙果,火龙果,fruit30_split/val/火龙果/114.jpg
-0.60774064,6.257811,火龙果,火龙果,fruit30_split/val/火龙果/118.jpg
-0.7253043,6.318886,火龙果,火龙果,fruit30_split/val/火龙果/13.jpg
-0.08153339,1.8382668,火龙果,火龙果,fruit30_split/val/火龙果/138.jpg
-0.9781676,6.3060756,火龙果,火龙果,fruit30_split/val/火龙果/153.jpg
-0.65133667,6.269789,火龙果,火龙果,fruit30_split/val/火龙果/163.jpg
-0.55097103,5.5988116,火龙果,火龙果,fruit30_split/val/火龙果/164.jpg
-1.0202875,6.272413,火龙果,火龙果,fruit30_split/val/火龙果/172.jpg
0.029052926,1.7398579,火龙果,火龙果,fruit30_split/val/火龙果/176.jpg
-0.8810487,6.460599,火龙果,火龙果,fruit30_split/val/火龙果/184.jpg
-0.5340946,6.234964,火龙果,苹果-红,fruit30_split/val/火龙果/19.jpg
-0.54177827,5.844333,火龙果,火龙果,fruit30_split/val/火龙果/191.jpg
-0.8077469,6.401764,火龙果,火龙果,fruit30_split/val/火龙果/196.jpg
-0.5791022,6.208017,火龙果,火龙果,fruit30_split/val/火龙果/197.jpg
-0.55988055,5.7991834,火龙果,火龙果,fruit30_split/val/火龙果/21.jpg
-0.86204374,6.4010825,火龙果,火龙果,fruit30_split/val/火龙果/23.jpg
-0.8415834,6.482445,火龙果,火龙果,fruit30_split/val/火龙果/29.jpg
-0.5549278,6.0844417,火龙果,椰子,fruit30_split/val/火龙果/3.jpg
0.76467127,1.5538614,火龙果,火龙果,fruit30_split/val/火龙果/33.jpg
-0.8052731,6.3547044,火龙果,火龙果,fruit30_split/val/火龙果/34.jpg
0.7386109,2.3090582,火龙果,火龙果,fruit30_split/val/火龙果/45.jpg
-0.547423,5.74429,火龙果,火龙果,fruit30_split/val/火龙果/47.jpeg
-0.8445679,6.398472,火龙果,火龙果,fruit30_split/val/火龙果/56.jpg
-0.5513901,6.1769333,火龙果,火龙果,fruit30_split/val/火龙果/60.jpg
-0.59552145,6.211635,火龙果,火龙果,fruit30_split/val/火龙果/64.jpg
0.77556604,1.5554609,火龙果,火龙果,fruit30_split/val/火龙果/70.jpg
0.071399584,1.7951404,火龙果,火龙果,fruit30_split/val/火龙果/76.jpeg
-0.57892954,6.2172275,火龙果,火龙果,fruit30_split/val/火龙果/78.jpg
-0.7808792,6.3748384,火龙果,火龙果,fruit30_split/val/火龙果/80.jpg
-0.007532758,2.306704,火龙果,火龙果,fruit30_split/val/火龙果/83.jpg
-0.59685755,6.187794,火龙果,火龙果,fruit30_split/val/火龙果/84.jpg
-2.7447078,1.2355516,火龙果,石榴,fruit30_split/val/火龙果/90.jpg
-2.7244074,4.3006134,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/101.jpg
-3.709725,0.8469488,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/113.jpg
-2.2172592,5.199101,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/118.jpeg
-2.5660985,2.7148144,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/124.jpg
-2.5029428,1.8815491,猕猴桃,黄瓜,fruit30_split/val/猕猴桃/127.jpg
1.1691387,2.378034,猕猴桃,哈密瓜,fruit30_split/val/猕猴桃/128.jpg
-2.2914896,4.501762,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/136.jpg
-2.3903186,5.370819,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/144.jpg
-3.6106973,0.7102389,猕猴桃,桂圆,fruit30_split/val/猕猴桃/149.jpeg
-2.2755892,5.1616287,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/167.png
-2.396108,5.004224,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/17.jpg
-3.566958,0.68006015,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/188.jpg
-3.7295072,1.0628674,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/192.jpeg
-2.1595073,5.2017803,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/197.jpg
-2.3269072,5.0562115,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/199.jpeg
-0.8723125,3.0380979,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/32.jpg
-2.4471776,5.000552,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/34.jpg
3.4282026,-0.9598285,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/38.jpeg
-2.4727452,4.8479867,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/40.jpg
-2.2583926,5.195887,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/41.jpeg
-2.061727,5.010567,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/44.jpg
-2.382158,5.083812,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/46.jpg
-2.3941429,5.3092003,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/47.jpg
-2.4125857,5.398846,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/48.jpg
-2.393909,4.9027433,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/50.jpg
-2.2297533,5.1823864,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/54.jpg
-2.3763232,4.9111137,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/56.jpg
-2.5089939,4.686176,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/57.jpg
-2.2869532,5.1064653,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/6.jpeg
-2.3211982,5.2907567,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/66.jpg
-2.3858678,4.7854643,猕猴桃,芒果,fruit30_split/val/猕猴桃/68.jpg
-2.2925086,5.1918097,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/70.jpg
-2.290194,5.280966,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/77.jpg
-2.3266747,5.1163116,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/92.jpg
-3.3080118,1.8946451,猕猴桃,柚子,fruit30_split/val/猕猴桃/94.jpeg
-2.216256,5.128101,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/96.jpg
-2.139739,5.0014186,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/99.jpg
-0.71219844,-2.5496733,石榴,石榴,fruit30_split/val/石榴/10.jpg
0.08362948,1.4559466,石榴,石榴,fruit30_split/val/石榴/101.jpg
0.083052725,1.8283441,石榴,西红柿,fruit30_split/val/石榴/106.jpg
-0.0013750504,1.6737394,石榴,石榴,fruit30_split/val/石榴/107.jpg
2.8319159,1.1744918,石榴,石榴,fruit30_split/val/石榴/114.jpg
-0.71408516,-2.4543402,石榴,石榴,fruit30_split/val/石榴/115.jpg
-0.7015598,-2.3729875,石榴,石榴,fruit30_split/val/石榴/12.png
0.17225704,1.383119,石榴,石榴,fruit30_split/val/石榴/127.jpg
2.8228197,1.1805269,石榴,脐橙,fruit30_split/val/石榴/134.jpg
-0.52858347,-1.8812276,石榴,石榴,fruit30_split/val/石榴/136.jpg
-0.6789267,-1.7691028,石榴,石榴,fruit30_split/val/石榴/14.jpg
-0.7972746,-2.3725307,石榴,石榴,fruit30_split/val/石榴/147.jpg
2.6864367,-0.89452326,石榴,杨梅,fruit30_split/val/石榴/155.jpeg
-0.67690116,-2.3571565,石榴,石榴,fruit30_split/val/石榴/158.jpg
-0.89541996,-2.5182734,石榴,石榴,fruit30_split/val/石榴/174.jpeg
-0.6248244,-2.5576215,石榴,石榴,fruit30_split/val/石榴/175.jpg
-0.730557,-2.593937,石榴,石榴,fruit30_split/val/石榴/179.jpg
-0.94017535,-2.5410845,石榴,石榴,fruit30_split/val/石榴/19.jpg
-0.62259734,-2.4240916,石榴,石榴,fruit30_split/val/石榴/2.png
-0.9786607,-2.4958336,石榴,石榴,fruit30_split/val/石榴/27.jpg
-2.8053625,1.4322894,石榴,石榴,fruit30_split/val/石榴/33.jpg
-0.7632708,1.4305047,石榴,石榴,fruit30_split/val/石榴/35.jpg
-0.68587613,-2.2696915,石榴,葡萄-红,fruit30_split/val/石榴/43.jpeg
-2.8214738,1.4746226,石榴,石榴,fruit30_split/val/石榴/44.jpg
-2.9412966,1.2447636,石榴,石榴,fruit30_split/val/石榴/46.jpg
-0.80247325,-2.3976235,石榴,石榴,fruit30_split/val/石榴/49.jpg
-2.9130921,1.4181467,石榴,石榴,fruit30_split/val/石榴/5.jpg
-0.99524605,-2.4455569,石榴,石榴,fruit30_split/val/石榴/55.jpg
-2.896553,1.2059246,石榴,石榴,fruit30_split/val/石榴/6.jpg
0.042815275,1.7822291,石榴,石榴,fruit30_split/val/石榴/60.jpg
-1.1449175,-2.278331,石榴,石榴,fruit30_split/val/石榴/66.jpg
-0.40237415,-2.007652,石榴,石榴,fruit30_split/val/石榴/67.jpg
-0.66614395,-2.4290378,石榴,石榴,fruit30_split/val/石榴/77.jpg
-0.7331436,-2.3818452,石榴,石榴,fruit30_split/val/石榴/80.jpg
-0.78609556,-2.5526268,石榴,石榴,fruit30_split/val/石榴/84.jpg
-2.9590068,1.2971333,石榴,石榴,fruit30_split/val/石榴/88.jpg
-2.840211,1.3572924,石榴,石榴,fruit30_split/val/石榴/89.jpg
-2.0044413,0.8901808,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/101.jpg
-1.2917565,0.99036425,砂糖橘,柚子,fruit30_split/val/砂糖橘/103.jpg
-1.7590321,2.6576588,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/104.jpg
-2.3725543,0.6034299,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/110.jpg
-0.75444263,1.9075211,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/112.jpg
-1.8504785,0.9349235,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/113.jpg
-1.733718,2.3852348,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/128.jpg
-2.5915499,0.051314335,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/130.jpg
-1.6902202,1.1408578,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/132.jpg
-1.7890414,0.968574,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/155.png
-2.1903787,0.43888944,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/163.jpg
-1.2628307,0.19494264,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/164.jpg
-2.2787855,0.76404,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/177.jpg
-2.0024188,0.899364,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/180.jpg
-1.9263604,1.3325007,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/183.jpg
-0.966792,1.738872,砂糖橘,芒果,fruit30_split/val/砂糖橘/193.jpg
-1.8796749,0.783433,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/194.jpg
-1.1912266,0.7480412,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/25.jpg
-1.4868462,0.041684978,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/28.jpg
-2.409501,0.4923671,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/29.jpg
-1.3982744,-0.16614789,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/35.jpg
-1.5276577,0.062067524,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/38.png
-1.5467093,0.13572104,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/43.jpeg
-2.5452352,0.35543054,砂糖橘,脐橙,fruit30_split/val/砂糖橘/44.jpg
-1.1535107,2.0760782,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/49.jpg
-1.0931704,2.0382,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/5.jpg
-1.4492556,0.11599123,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/55.jpg
-2.628647,0.18037212,砂糖橘,脐橙,fruit30_split/val/砂糖橘/58.jpg
-1.9380037,0.6599834,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/6.png
-2.0691679,0.699921,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/60.jpg
-2.1179533,2.3759327,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/62.jpg
1.889419,-0.6530425,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/63.jpg
-2.1467762,0.6157901,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/77.jpeg
-1.7049278,0.73299766,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/78.jpg
-2.754695,0.40004742,砂糖橘,脐橙,fruit30_split/val/砂糖橘/97.jpeg
1.1826026,3.1793215,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/10.jpg
0.63234055,3.4698813,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/106.jpg
1.5939488,2.8297079,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/108.jpg
0.61297417,3.3601518,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/11.jpg
1.6275887,2.8785224,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/111.jpg
0.6424916,3.2781432,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/114.jpeg
1.1320915,3.208451,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/116.jpg
0.2465441,1.9664208,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/121.jpg
1.7785914,2.6163151,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/128.jpg
-2.4442754,2.5169246,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/138.jpg
0.7645107,3.2106261,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/150.jpg
0.83952695,3.1712437,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/160.jpg
1.5247391,2.9415405,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/167.jpg
0.62773573,3.4925666,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/175.jpg
0.55941606,2.8699133,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/181.jpg
-0.29406038,2.450456,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/186.jpeg
-0.6572918,2.6905732,胡萝卜,西瓜,fruit30_split/val/胡萝卜/188.jpg
1.6695738,2.7765925,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/19.jpg
0.46987742,3.401758,胡萝卜,芒果,fruit30_split/val/胡萝卜/192.jpg
1.5044028,2.5495114,胡萝卜,黄瓜,fruit30_split/val/胡萝卜/196.jpg
1.6329597,2.8543735,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/20.jpg
-0.14520998,2.8543007,胡萝卜,芒果,fruit30_split/val/胡萝卜/21.jpg
0.3737986,3.0572197,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/23.jpeg
0.6584927,3.590714,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/30.jpg
0.5953278,3.4044015,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/35.jpg
1.6846504,2.7827418,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/57.jpg
0.7190738,3.177281,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/61.jpg
0.74945253,3.2135458,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/63.jpg
0.6766428,3.5392423,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/65.jpg
1.6919829,2.8124084,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/75.jpg
1.3436776,2.9919596,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/76.jpg
1.6301154,2.8546546,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/80.jpg
-0.19901969,2.2564616,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/83.jpg
0.4761977,3.25846,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/85.jpg
0.7659867,2.2895048,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/87.jpeg
1.1262801,3.152726,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/95.jpg
-1.506827,2.165437,脐橙,脐橙,fruit30_split/val/脐橙/101.jpg
-2.5273025,0.268984,脐橙,脐橙,fruit30_split/val/脐橙/105.jpg
-1.1828648,2.1569128,脐橙,脐橙,fruit30_split/val/脐橙/109.jpg
-2.5784855,0.5433211,脐橙,脐橙,fruit30_split/val/脐橙/123.jpg
-2.4235952,0.52805203,脐橙,脐橙,fruit30_split/val/脐橙/124.jpg
2.823543,1.1499083,脐橙,胡萝卜,fruit30_split/val/脐橙/13.jpg
-2.5773473,0.68342376,脐橙,脐橙,fruit30_split/val/脐橙/135.jpg
-2.6678545,0.41316065,脐橙,脐橙,fruit30_split/val/脐橙/142.jpg
-3.0296135,0.47825083,脐橙,脐橙,fruit30_split/val/脐橙/145.jpg
-2.2649202,2.2980986,脐橙,砂糖橘,fruit30_split/val/脐橙/147.jpg
-1.2967415,2.3839645,脐橙,柠檬,fruit30_split/val/脐橙/148.jpg
-1.1224512,2.5609274,脐橙,柠檬,fruit30_split/val/脐橙/155.jpg
2.7463417,1.2164118,脐橙,脐橙,fruit30_split/val/脐橙/16.jpg
-2.2142684,0.50009406,脐橙,砂糖橘,fruit30_split/val/脐橙/161.jpg
-2.5372958,2.303832,脐橙,砂糖橘,fruit30_split/val/脐橙/162.jpg
-1.4307153,2.2987869,脐橙,脐橙,fruit30_split/val/脐橙/168.jpeg
-2.8761203,0.43440482,脐橙,脐橙,fruit30_split/val/脐橙/173.jpg
-1.4217856,2.293728,脐橙,脐橙,fruit30_split/val/脐橙/178.jpg
-2.6097183,0.16473213,脐橙,脐橙,fruit30_split/val/脐橙/179.jpg
-2.5512044,0.219325,脐橙,脐橙,fruit30_split/val/脐橙/181.jpg
-1.1144481,1.9178417,脐橙,脐橙,fruit30_split/val/脐橙/184.jpg
-2.7768962,0.4646856,脐橙,脐橙,fruit30_split/val/脐橙/185.jpg
-1.3471988,2.2600005,脐橙,脐橙,fruit30_split/val/脐橙/19.jpg
-1.8428767,0.84727246,脐橙,砂糖橘,fruit30_split/val/脐橙/191.jpg
-2.7169924,0.3890015,脐橙,脐橙,fruit30_split/val/脐橙/21.jpg
2.6500242,0.96389496,脐橙,桂圆,fruit30_split/val/脐橙/29.jpeg
2.810567,1.1077696,脐橙,脐橙,fruit30_split/val/脐橙/3.jpg
-2.8450985,0.409978,脐橙,脐橙,fruit30_split/val/脐橙/36.jpeg
-2.4739156,0.6017048,脐橙,脐橙,fruit30_split/val/脐橙/46.jpg
-3.0314987,0.52547187,脐橙,脐橙,fruit30_split/val/脐橙/51.jpg
-1.666333,1.9728718,脐橙,脐橙,fruit30_split/val/脐橙/54.jpg
-1.4218594,2.1918986,脐橙,脐橙,fruit30_split/val/脐橙/59.jpeg
-2.4302886,0.6536826,脐橙,脐橙,fruit30_split/val/脐橙/60.jpg
-3.2006133,0.59131813,脐橙,脐橙,fruit30_split/val/脐橙/62.jpg
-1.4324509,2.5421107,脐橙,脐橙,fruit30_split/val/脐橙/66.jpg
-1.9584936,0.6913698,脐橙,梨,fruit30_split/val/脐橙/67.jpg
0.47950742,2.5563107,脐橙,砂糖橘,fruit30_split/val/脐橙/75.jpg
-3.0198872,3.0149975,芒果,芒果,fruit30_split/val/芒果/1.jpg
-3.3420393,2.9560645,芒果,柚子,fruit30_split/val/芒果/101.jpg
-1.0539852,1.9238338,芒果,芒果,fruit30_split/val/芒果/108.jpeg
-1.7101319,1.6558536,芒果,芒果,fruit30_split/val/芒果/110.jpg
0.16324413,3.322854,芒果,芒果,fruit30_split/val/芒果/111.jpg
-0.0850265,3.02123,芒果,芒果,fruit30_split/val/芒果/152.jpg
-0.9888649,1.1141826,芒果,芒果,fruit30_split/val/芒果/167.jpg
-0.8799626,2.350939,芒果,芒果,fruit30_split/val/芒果/172.jpg
-3.7406645,1.2014672,芒果,芒果,fruit30_split/val/芒果/173.jpeg
-1.5880053,0.22788896,芒果,芒果,fruit30_split/val/芒果/176.jpeg
-3.336377,0.880882,芒果,芒果,fruit30_split/val/芒果/177.jpeg
-3.1886506,3.0850668,芒果,芒果,fruit30_split/val/芒果/18.jpg
-3.7579057,1.2262776,芒果,芒果,fruit30_split/val/芒果/182.jpeg
-1.5669786,0.22869803,芒果,芒果,fruit30_split/val/芒果/185.jpeg
-2.9020157,3.621126,芒果,芒果,fruit30_split/val/芒果/187.jpg
-2.9975703,3.0248582,芒果,芒果,fruit30_split/val/芒果/189.jpg
-2.5091298,0.34504855,芒果,芒果,fruit30_split/val/芒果/198.jpg
-2.8466117,1.2838244,芒果,芒果,fruit30_split/val/芒果/199.jpeg
-0.04288146,3.2785003,芒果,芒果,fruit30_split/val/芒果/21.jpg
0.06498623,3.24537,芒果,芒果,fruit30_split/val/芒果/23.jpg
-0.22610278,2.615604,芒果,芒果,fruit30_split/val/芒果/24.jpg
-0.0554489,3.424514,芒果,西红柿,fruit30_split/val/芒果/30.jpg
-0.6764377,2.352241,芒果,芒果,fruit30_split/val/芒果/36.jpg
0.024023172,3.1688833,芒果,芒果,fruit30_split/val/芒果/40.jpg
-0.16342665,2.9970279,芒果,芒果,fruit30_split/val/芒果/47.jpg
-3.346036,2.9328246,芒果,柚子,fruit30_split/val/芒果/55.jpg
0.28787678,2.6049867,芒果,榴莲,fruit30_split/val/芒果/58.jpg
-0.06700609,3.3606865,芒果,芒果,fruit30_split/val/芒果/6.jpg
-1.0901117,1.8044455,芒果,芒果,fruit30_split/val/芒果/66.jpg
0.28830487,3.4592242,芒果,芒果,fruit30_split/val/芒果/73.jpg
-2.1719267,2.1324449,芒果,芒果,fruit30_split/val/芒果/8.jpg
-0.22342904,2.390414,芒果,菠萝,fruit30_split/val/芒果/90.jpg
-3.3539143,2.9723103,芒果,梨,fruit30_split/val/芒果/95.jpg
2.6658368,1.2672035,苦瓜,黄瓜,fruit30_split/val/苦瓜/105.jpg
2.1294637,2.162082,苦瓜,黄瓜,fruit30_split/val/苦瓜/107.jpeg
2.702381,1.6455255,苦瓜,苦瓜,fruit30_split/val/苦瓜/122.jpg
2.7602441,1.6081172,苦瓜,苦瓜,fruit30_split/val/苦瓜/126.jpg
2.7090425,1.6717862,苦瓜,苦瓜,fruit30_split/val/苦瓜/134.jpg
0.46416515,2.3298807,苦瓜,苦瓜,fruit30_split/val/苦瓜/135.jpeg
2.7382553,1.3939644,苦瓜,苦瓜,fruit30_split/val/苦瓜/136.jpg
2.815457,1.2594618,苦瓜,苦瓜,fruit30_split/val/苦瓜/148.jpg
1.8751141,2.0413303,苦瓜,苦瓜,fruit30_split/val/苦瓜/150.jpg
2.7383935,1.3064543,苦瓜,苦瓜,fruit30_split/val/苦瓜/154.jpg
1.8392402,1.8477939,苦瓜,苦瓜,fruit30_split/val/苦瓜/158.jpg
0.4132939,2.1987414,苦瓜,西瓜,fruit30_split/val/苦瓜/161.jpg
0.47808522,2.233167,苦瓜,西瓜,fruit30_split/val/苦瓜/167.jpg
2.5464778,2.0293758,苦瓜,苦瓜,fruit30_split/val/苦瓜/171.jpg
0.6755309,2.066532,苦瓜,苦瓜,fruit30_split/val/苦瓜/175.jpg
1.3472904,1.7077067,苦瓜,苦瓜,fruit30_split/val/苦瓜/183.jpg
1.7106496,1.9520587,苦瓜,苦瓜,fruit30_split/val/苦瓜/185.jpeg
0.7237476,2.0602732,苦瓜,苦瓜,fruit30_split/val/苦瓜/188.jpg
1.8532406,1.9248182,苦瓜,苦瓜,fruit30_split/val/苦瓜/19.jpg
0.49635634,2.1436863,苦瓜,苦瓜,fruit30_split/val/苦瓜/193.jpg
2.5297256,1.2027982,苦瓜,桂圆,fruit30_split/val/苦瓜/194.jpg
1.987017,1.9888711,苦瓜,苦瓜,fruit30_split/val/苦瓜/20.jpg
2.6579616,1.5295187,苦瓜,苦瓜,fruit30_split/val/苦瓜/21.jpg
1.7601951,1.7729635,苦瓜,苦瓜,fruit30_split/val/苦瓜/29.jpeg
-0.20359486,1.6873107,苦瓜,菠萝,fruit30_split/val/苦瓜/4.jpg
1.2161645,1.8504571,苦瓜,苦瓜,fruit30_split/val/苦瓜/41.jpeg
1.6707685,1.8973116,苦瓜,苦瓜,fruit30_split/val/苦瓜/43.jpg
0.71989024,1.9838742,苦瓜,苦瓜,fruit30_split/val/苦瓜/48.jpg
1.7909664,2.2234545,苦瓜,黄瓜,fruit30_split/val/苦瓜/53.jpg
0.7631131,2.0185027,苦瓜,黄瓜,fruit30_split/val/苦瓜/69.jpg
0.71770394,2.0490904,苦瓜,苦瓜,fruit30_split/val/苦瓜/7.jpg
2.0168927,1.9938667,苦瓜,苦瓜,fruit30_split/val/苦瓜/72.jpg
-0.326682,2.1679206,苦瓜,黄瓜,fruit30_split/val/苦瓜/80.jpg
0.85908526,2.0379817,苦瓜,苦瓜,fruit30_split/val/苦瓜/81.jpeg
